"province","region","year","pop","y","g","cd","cds1","cds2","u1","u2","mafiosi","extortion","corruption1","corruption2","murder"
"La Spezia","Liguria",1999,222140,3.88423585891724,1.41240119934082,0,0,0,NA,NA,0,0.0630457848310471,-0.0494464114308357,-0.0584362596273422,0
"Piacenza","Emilia-Romagna",1987,270247,3.13099670410156,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Piacenza","Emilia-Romagna",1988,269240,1.57485771179199,-0.120212897658348,0,0,0,-0.545387268066406,0.0220822691917419,0,-0.00737295718863606,0.00372799835167825,0.00372799835167825,0
"Piacenza","Emilia-Romagna",1989,268390,2.16029763221741,0.0618632473051548,0,0,0,-0.507788956165314,-0.00597041845321655,0,0.0410086587071419,0.0112012904137373,0.00747536821290851,0
"Piacenza","Emilia-Romagna",1990,267927,2.28758764266968,0.284430295228958,0,0,0,0.0480089783668518,0.0465771555900574,0.0261265188455582,-0.00738101825118065,-0.0111648868769407,0.0112228337675333,0
"Piacenza","Emilia-Romagna",1991,267221,1.49195325374603,-0.32789608836174,0,0,0,0.333240270614624,-0.00617212057113647,-0.0261265188455582,-0.0298292972147465,-0.00372249912470579,-0.0223842971026897,0
"Piacenza","Emilia-Romagna",1992,268209,3.79536032676697,0.26982581615448,0,0,0,0.141977787017822,-0.0215480923652649,0,0.0186008214950562,-0.00374222081154585,-0.00374222081154585,0
"Piacenza","Emilia-Romagna",1993,268338,-0.523207724094391,-0.351876258850098,0,0,0,0.576230525970459,-0.0371822118759155,0,0.0111655909568071,0,0,0
"Piacenza","Emilia-Romagna",1994,267693,1.45190238952637,-0.0213380232453346,0,0,0,-0.0491769313812256,-0.0164619088172913,0,-0.0185793414711952,0,0.00747124524787068,0.00747124524787068
"Piacenza","Emilia-Romagna",1995,266363,2.61533379554749,0.170707747340202,0,0,0,-0.740975856781006,-0.014250636100769,0,0.00762046687304974,0.00750855030491948,0.00754585536196828,-0.00747124524787068
"Piacenza","Emilia-Romagna",1996,266279,-2.75909399986267,-0.0263304673135281,0,0,0,-0.0781266689300537,0.0569342970848083,0,0.127695098519325,-0.00375309074297547,-0.011261641047895,0
"Piacenza","Emilia-Romagna",1997,265899,2.69777464866638,0.152387678623199,0,0,0,-0.181199431419373,0.0196104049682617,0,-0.044904500246048,-0.00375545956194401,0.00376619352027774,0
"Piacenza","Emilia-Romagna",1998,265747,-1.79999279975891,0.286561638116837,0,0,0,-0.582125186920166,-0.00847804546356201,0,-0.0601431131362915,0,0.0376340784132481,0
"Piacenza","Emilia-Romagna",1999,266085,0.314269453287125,0.305070579051971,0,0,0,NA,NA,0,0.00369127839803696,0,-0.0451557300984859,0
"Parma","Emilia-Romagna",1987,391741,2.65594553947449,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Parma","Emilia-Romagna",1988,391216,2.90010809898376,0.48449444770813,0,0,0,-0.485252022743225,0.0254385471343994,0,-0.00765126943588257,0.00256983563303947,0.00512596778571606,0
"Parma","Emilia-Romagna",1989,390634,2.1206066608429,-0.0210039298981428,0,0,0,-0.421992182731628,0.00742357969284058,0,0.0128073217347264,-0.0076607814989984,-0.00765697285532951,0
"Parma","Emilia-Romagna",1990,391024,1.96229422092438,-0.611087620258331,0,0,0,-0.440433770418167,0.0338894128799438,0,-1.7872080206871e-05,0.00255228113383055,-7.659662514925e-06,0
"Parma","Emilia-Romagna",1991,390779,0.913867056369781,0.128411263227463,0,0,0,0.323340803384781,0.0398474335670471,0,0.0102471876889467,-0.00255418103188276,4.81028109788895e-06,0
"Parma","Emilia-Romagna",1992,392232,2.07860517501831,0.0609468296170235,0,0,0,-0.0994298458099365,-0.0429320335388184,0,-0.00265378691256046,0.017827620729804,0.0203676521778107,0
"Parma","Emilia-Romagna",1993,391909,-0.598556101322174,-0.174313798546791,0,0,0,0.576019048690796,-0.0164676308631897,0,0.00512423738837242,0.142909228801727,0.0791231095790863,0
"Parma","Emilia-Romagna",1994,391817,1.74579894542694,-0.600723147392273,0,0,0,0.436692476272583,0.0175262093544006,0.0102088479325175,-0.00509723462164402,-0.0969451069831848,-0.0765411928296089,0
"Parma","Emilia-Romagna",1995,392018,1.9331146478653,0.348074495792389,0,0,0,-0.608518719673157,-0.0178043246269226,-0.0102088479325175,0.00508872047066689,0.00251556932926178,-1.57039612531662e-05,0
"Parma","Emilia-Romagna",1996,393549,1.55467069149017,-0.0924036279320717,0,0,0,-0.347972989082336,-0.0155938863754272,0,-0.00266006216406822,-0.0612613707780838,-0.0128239821642637,0
"Parma","Emilia-Romagna",1997,393971,0.25128111243248,0.129568234086037,0,0,0,-0.341373860836029,-0.0129061341285706,0,-0.0025681983679533,0.00760388746857643,-0.0025573093444109,0
"Parma","Emilia-Romagna",1998,394914,-1.76725125312805,0.185088708996773,0,0,0,-0.599079072475433,0.0153087973594666,0,-0.00512500293552876,-4.24273312091827e-05,0.00249583087861538,0
"Parma","Emilia-Romagna",1999,397092,-0.463872402906418,0.135858774185181,0,0,0,NA,NA,0,0.00996212102472782,0.00242108665406704,0.00493939407169819,0.00251830811612308
"Reggio Nell'Emilia","Emilia-Romagna",1987,413064,2.34444546699524,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Reggio Nell'Emilia","Emilia-Romagna",1988,414164,3.9996657371521,0.0833979472517967,0,0,0,-0.625026941299438,0.0135133266448975,0,0.0168822258710861,-1.92895531654358e-05,-2.57194042205811e-05,0
"Reggio Nell'Emilia","Emilia-Romagna",1989,416078,2.55894374847412,-0.164092883467674,0,0,0,-0.711998283863068,0.0113047957420349,0,0.00229232758283615,-3.33208590745926e-05,-0.00725461449474096,0
"Reggio Nell'Emilia","Emilia-Romagna",1990,418447,0.566290736198425,-0.471282035112381,0,0,0,-0.456030011177063,0.00479376316070557,0,-0.0192679837346077,-0.00482039805501699,0.00954554975032806,0
"Reggio Nell'Emilia","Emilia-Romagna",1991,420236,-1.19265019893646,0.721785604953766,0,0,0,0.520557940006256,-0.0468258261680603,0,0.0356637090444565,0.0261655952781439,0.0166064389050007,0
"Reggio Nell'Emilia","Emilia-Romagna",1992,423119,1.48703694343567,-0.513659417629242,0,0,0,0.423895835876465,0.0199742317199707,0.014180407859385,-0.0357428714632988,0.0470734536647797,0.0470734536647797,0
"Reggio Nell'Emilia","Emilia-Romagna",1993,425444,-0.795649468898773,-0.431514710187912,0,0,0,0.39799702167511,-0.010784924030304,-0.014180407859385,0.0211156234145164,-0.023918155580759,-0.0474230125546455,0
"Reggio Nell'Emilia","Emilia-Romagna",1994,427451,-0.214349031448364,-0.0666577741503716,0,0,0,-0.243023633956909,0.000598788261413574,0.042110089212656,0.0139042623341084,-0.0470317862927914,-0.0188480280339718,0
"Reggio Nell'Emilia","Emilia-Romagna",1995,429865,3.96190428733826,0.385610848665237,0,0,0,-0.717246949672699,-0.00563156604766846,-0.0234995950013399,-0.00256279110908508,0.00695265969261527,-0.00237886281684041,0
"Reggio Nell'Emilia","Emilia-Romagna",1996,434611,1.90354979038239,-0.263869732618332,0,0,0,-0.597756803035736,-0.0216185450553894,-0.0186104942113161,-0.0303436666727066,0.0113775236532092,0.00222469726577401,0
"Reggio Nell'Emilia","Emilia-Romagna",1997,438613,0.74078643321991,0.0369187667965889,0,0,0,0.294636130332947,-0.00916612148284912,0,-0.00236388994380832,-0.0138894254341722,-8.39754939079285e-05,0
"Reggio Nell'Emilia","Emilia-Romagna",1998,443445,-3.38206243515015,0.314337432384491,0,0,0,-0.42891988158226,-0.0056229829788208,0,0.0337515398859978,0.00892091263085604,0.0066658416762948,0
"Reggio Nell'Emilia","Emilia-Romagna",1999,449285,1.01953601837158,0.366261273622513,0,0,0,NA,NA,0.0111287934705615,-0.0116564184427261,0.00421701744198799,0.00869784690439701,0
"Modena","Emilia-Romagna",1987,595818,2.297114610672,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Modena","Emilia-Romagna",1988,598038,4.630859375,-0.0977021008729935,0,0,0,-0.588345050811768,0.00355368852615356,-0.00503509445115924,-0.0235033389180899,-0.0100951110944152,-0.008422976359725,0
"Modena","Emilia-Romagna",1989,599993,1.66995525360107,0.0709006041288376,0,0,0,-0.698622345924377,0.000352978706359863,0,0.00832798238843679,0.0066449511796236,0.00163944438099861,0
"Modena","Emilia-Romagna",1990,602669,1.1733992099762,-0.195666193962097,0,0,0,-0.225126981735229,-0.000846564769744873,0,0.00161488261073828,-0.0133334891870618,-0.00834083184599876,0.00331857125274837
"Modena","Emilia-Romagna",1991,604974,-0.32018706202507,0.140433087944984,0,0,0,0.588408827781677,-0.000226676464080811,0.0033059271518141,0.00822056364268064,0.00165296357590705,0.0049525685608387,-0.00331857125274837
"Modena","Emilia-Romagna",1992,606828,0.845374822616577,-0.45620533823967,0,0,0,0.299762845039368,0.0147025585174561,0.0263565145432949,0.00653105042874813,0.0148261711001396,0.0164589341729879,0
"Modena","Emilia-Romagna",1993,608911,-0.697526335716248,0.12700742483139,0,0,0,-0.109227776527405,-0.0247798562049866,-0.0296624414622784,-0.00501702353358269,0.0212932154536247,-0.00993257854133844,0
"Modena","Emilia-Romagna",1994,607937,1.9802223443985,0.033231358975172,0,0,0,-0.358056664466858,-0.0350332856178284,0,-0.0147699611261487,-0.00980892591178417,0.0115353995934129,0
"Modena","Emilia-Romagna",1995,609723,5.29581737518311,0.137138575315475,0,0,0,-0.581596374511719,0.0408691763877869,0,0.00654108263552189,-0.0132026225328445,-0.00335245206952095,0
"Modena","Emilia-Romagna",1996,613717,-0.668017446994781,0.0446683838963509,0,0,0,0.0343317985534668,0.0181633830070496,0,0.00154402758926153,-0.0115019707009196,-0.016432911157608,0
"Modena","Emilia-Romagna",1997,616668,0.576124966144562,0.152093201875687,0,0,0,0.0326317548751831,-0.00131857395172119,0,0.00641629658639431,0.00647087767720222,0.0259224958717823,0
"Modena","Emilia-Romagna",1998,620443,-3.39803576469421,-0.0106787793338299,0,0,0,-0.348568141460419,-0.0200892090797424,0,-0.000128265470266342,0.00155255291610956,-0.0114697236567736,0
"Modena","Emilia-Romagna",1999,625766,0.939137697219849,0.404562801122665,0,0,0,NA,NA,0,0.00461589172482491,0.00469815358519554,-0.00336060486733913,0
"Bologna","Emilia-Romagna",1987,910331,3.18742609024048,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Bologna","Emilia-Romagna",1988,908490,4.51490592956543,0.113210737705231,0,0,0,-0.449886441230774,0.00953382253646851,0,0.00223039276897907,0.00664443522691727,0.00774738751351833,0
"Bologna","Emilia-Romagna",1989,907603,2.44362568855286,-0.190402537584305,0,0,0,-0.317268490791321,0.00346750020980835,0.00881442613899708,0.0264594163745642,-0.0076868049800396,-0.00878645665943623,0
"Bologna","Emilia-Romagna",1990,906980,0.629999101161957,0.421750783920288,0,0,0,-0.58728951215744,0.00564944744110107,-0.00881442613899708,-0.0198165662586689,0.00773078575730324,-0.00549917854368687,0
"Bologna","Emilia-Romagna",1991,905902,-0.642439007759094,-0.147522270679474,0,0,0,0.660670459270477,0.00612753629684448,0,-0.0110111692920327,-0.00438399985432625,-0.00329456012696028,0
"Bologna","Emilia-Romagna",1992,908926,3.04767823219299,-0.0386964753270149,0,0,0,0.277606010437012,-0.0232336521148682,0.020903792232275,0.0252641923725605,0.0219305399805307,0.0219672657549381,0.00220039905980229
"Bologna","Emilia-Romagna",1993,906946,-0.228468090295792,-0.0356193445622921,0,0,0,0.0536007881164551,-0.0155637264251709,-0.00877517554908991,0.0254414975643158,-0.0076221339404583,-0.00323574617505074,-0.00220039905980229
"Bologna","Emilia-Romagna",1994,906254,2.62756109237671,-0.43914070725441,0,0,0,-0.0760465860366821,-0.0199092626571655,-0.0121286166831851,0.00777209550142288,0.0055450014770031,-0.00659792870283127,0
"Bologna","Emilia-Romagna",1995,905838,3.42467164993286,-0.0912277474999428,0,0,0,-0.741807460784912,-0.0313737988471985,0.0209750533103943,3.24323773384094e-05,-0.00439654663205147,0.0287133455276489,0
"Bologna","Emilia-Romagna",1996,908631,1.62344670295715,0.0295588839799166,0,0,0,-0.0277994871139526,0.0391440391540527,-0.0176733825355768,-0.0343344397842884,-0.0067187137901783,-0.0133661702275276,0
"Bologna","Emilia-Romagna",1997,910593,0.789554119110107,0.383429497480392,0,0,0,0.084540843963623,0.0106801986694336,-0.00330167030915618,0.031769122928381,0.0449592061340809,-0.0165557768195868,0
"Bologna","Emilia-Romagna",1998,913119,-2.38989520072937,0.416101694107056,0,0,0,-0.410337030887604,-0.00532442331314087,0.0109514752402902,-0.0166155621409416,-0.0670136138796806,0.00431982986629009,0
"Bologna","Emilia-Romagna",1999,917110,1.94520497322083,0.073398768901825,0,0,0,NA,NA,-0.0109514752402902,-0.0187604799866676,0.0250406563282013,-0.00447590462863445,0
"Ferrara","Emilia-Romagna",1987,367376,2.69263648986816,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ferrara","Emilia-Romagna",1988,365132,4.08384799957275,-0.326254636049271,0,0,0,-0.946141600608826,0.0129528045654297,0.00821620691567659,-0.0135263903066516,0.01920460537076,0.01920460537076,0
"Ferrara","Emilia-Romagna",1989,363405,-0.225676566362381,0.116713859140873,0,0,0,-0.161337971687317,0.0381889939308167,-0.00821620691567659,0.00281682703644037,-0.00263461284339428,-0.00263461284339428,0
"Ferrara","Emilia-Romagna",1990,361934,2.71399474143982,0.375678509473801,0,0,0,-0.348946928977966,-0.00254464149475098,0,0.0166447125375271,0.00561534054577351,0.00561534054577351,0
"Ferrara","Emilia-Romagna",1991,360171,-0.488175719976425,0.378325432538986,0,0,0,0.682082891464233,0.093548595905304,0.0222116708755493,0.000162288546562195,-0.00541767664253712,-0.00541767664253712,0
"Ferrara","Emilia-Romagna",1992,359079,1.66087472438812,-0.690294206142426,0,0,0,-0.167448043823242,-0.02773517370224,-0.0222116708755493,-0.0110382866114378,0.0084222573786974,0.00563735328614712,0
"Ferrara","Emilia-Romagna",1993,358816,-0.601843178272247,-0.215556487441063,0,0,0,-0.190540552139282,-0.084008514881134,0,1.63298100233078e-05,2.245232462883e-05,-0.00276653096079826,0
"Ferrara","Emilia-Romagna",1994,357001,0.512214124202728,-0.680853009223938,0,0,0,0.154362916946411,0.0118508338928223,0,0.0281244777143002,-0.00824747979640961,0.00292863324284554,0
"Ferrara","Emilia-Romagna",1995,355341,3.50122737884521,0.283388286828995,0,0,0,-0.614409446716309,0.0247282385826111,0,-0.0250922441482544,-0.0139663061127067,-0.0167543329298496,0
"Ferrara","Emilia-Romagna",1996,353788,1.37702441215515,0.05770468339324,0,0,0,-0.292201697826385,-0.050055205821991,0,0.062295313924551,0.0311291255056858,0.00287596508860588,0
"Ferrara","Emilia-Romagna",1997,351856,2.84709525108337,0.117959596216679,0,0,0,-0.227851390838623,0.0465775728225708,0,-0.0677285939455032,0.00874349847435951,0.0114458883181214,0
"Ferrara","Emilia-Romagna",1998,350207,-1.1146959066391,0.122199296951294,0,0,0,0.0486461520195007,-0.0156421065330505,0,0.0600582137703896,-0.0254715867340565,-0.00273501314222813,0
"Ferrara","Emilia-Romagna",1999,348705,0.831687331199646,0.120569035410881,0,0,0,NA,NA,0,-0.0398041680455208,-0.0171081256121397,-0.0113726183772087,0
"Ravenna","Emilia-Romagna",1987,351914,2.55236005783081,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ravenna","Emilia-Romagna",1988,351330,4.54588794708252,0.122157320380211,0,0,0,-0.459231615066528,0.015083909034729,0,0.00572099536657333,-0.00282743293792009,1.88946723937988e-05,0
"Ravenna","Emilia-Romagna",1989,350794,1.04773831367493,0.011145181953907,0,0,0,-0.325726389884949,0.00817131996154785,0,0.00573614425957203,0.165352255105972,0.0313748307526112,0
"Ravenna","Emilia-Romagna",1990,350500,1.74956214427948,0.00815377663820982,0,0,0,-0.138797640800476,-0.00580602884292603,0,-0.0170944910496473,-0.153919756412506,-0.022788668051362,0
"Ravenna","Emilia-Romagna",1991,350227,-0.219929799437523,-0.322523176670074,0,0,0,0.0507102012634277,0.0270964503288269,0,0.00286418665200472,-0.00569501426070929,-0.00569501426070929,0.00285529089160264
"Ravenna","Emilia-Romagna",1992,350282,3.24465322494507,0.295569330453873,0,0,0,-0.161293983459473,0.0254854559898376,0,0.0199816562235355,0.0628042966127396,0.0485300831496716,-0.00285529089160264
"Ravenna","Emilia-Romagna",1993,350527,-1.34181106090546,-0.164096385240555,0,0,0,-0.0734087228775024,-0.0865605473518372,0,-0.00858248583972454,-0.074227899312973,-0.0571008436381817,0
"Ravenna","Emilia-Romagna",1994,351246,2.12737560272217,-0.179738536477089,0,0,0,-0.0293294191360474,-0.0300228595733643,0.133809357881546,0.0113354716449976,0.00853518210351467,0.00852934271097183,0
"Ravenna","Emilia-Romagna",1995,349992,1.77025902271271,0.131683558225632,0,0,0,-0.400909960269928,0.0654519200325012,-0.133809357881546,0.00870423391461372,0.0114696361124516,0.00290821213275194,0.0142860412597656
"Ravenna","Emilia-Romagna",1996,349907,-0.118516258895397,0.0105635365471244,0,0,0,-0.105542838573456,-0.0267857909202576,0,0.0228743255138397,5.55254518985748e-06,0.0114357732236385,-0.0142860412597656
"Ravenna","Emilia-Romagna",1997,350019,-1.86856353282928,0.175221621990204,0,0,0,-0.0376352071762085,-0.0351668000221252,0,-0.0371627919375896,-7.3164701461792e-06,-0.00572312064468861,0
"Ravenna","Emilia-Romagna",1998,350223,0.626638233661652,0.0359927266836166,0,0,0,-0.391156256198883,0.0612927079200745,0,0.0228242836892605,0.014263303950429,0.0228292774409056,0
"Ravenna","Emilia-Romagna",1999,350646,1.25517439842224,0.312291473150253,0,0,0,NA,NA,0,0.0198977068066597,-0.00574853643774986,-0.02287014760077,0
"Forli' - Cesena","Emilia-Romagna",1987,603574,1.96438789367676,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Forli' - Cesena","Emilia-Romagna",1988,603301,2.35911107063293,0.0645342096686363,0,0,0,-0.467632532119751,0.016016960144043,0,0.00167253986001015,7.4971467256546e-07,7.4971467256546e-07,0.00331509485840797
"Forli' - Cesena","Emilia-Romagna",1989,604492,1.16715562343597,-0.00936401356011629,0,0,0,-0.140226244926453,-0.0214660167694092,0.019851379096508,0.00654854625463486,0.00330529734492302,0.00330529734492302,-0.00331509485840797
"Forli' - Cesena","Emilia-Romagna",1990,605984,0.747527003288269,0.382826238870621,0,0,0,-0.351633667945862,0.0014641284942627,-0.019851379096508,-0.0347562059760094,0.00658861547708511,0.0148396585136652,0
"Forli' - Cesena","Emilia-Romagna",1991,607192,2.06125569343567,-0.154050156474113,0,0,0,0.280645728111267,0.0135729908943176,0,0.0164561234414577,-2.29813158512115e-05,-0.00498017389327288,0
"Forli' - Cesena","Emilia-Romagna",1992,611548,1.77733659744263,0.015012027695775,0,0,0,-0.153485536575317,-0.00329476594924927,0,-0.00506981648504734,0.0162698291242123,0.0129759786650538,0
"Forli' - Cesena","Emilia-Romagna",1993,613457,-1.56859123706818,-0.0982878506183624,0,0,0,0.195683002471924,0.000722050666809082,0.0163010619580746,0.0439568907022476,-0.00334671698510647,0.00969413109123707,0
"Forli' - Cesena","Emilia-Romagna",1994,614205,0.813485980033875,-0.368458867073059,0,0,0,-0.14941394329071,0.0139908194541931,-0.0163010619580746,-0.0212410092353821,0.0146233104169369,-0.0130706261843443,0
"Forli' - Cesena","Emilia-Romagna",1995,615316,4.48916482925415,0.0719182640314102,0,0,0,-0.423145532608032,-0.0363596081733704,0,0.0210538655519485,0.0259323455393314,0.0162077154964209,0
"Forli' - Cesena","Emilia-Romagna",1996,617442,-0.793236017227173,0.265618294477463,0,0,0,-0.479168295860291,0.0120550394058228,0,-0.000212643295526505,-0.0488113947212696,-0.0130965784192085,0
