"pair","article","brc","pubyear","brcyear","year","citations"
223,3223,"no",1979,0,1979,2
223,3223,"no",1979,0,1980,2
223,3223,"no",1979,0,1981,4
223,3223,"no",1979,0,1982,5
223,3223,"no",1979,0,1983,3
223,3223,"no",1979,0,1984,1
223,3223,"no",1979,0,1985,6
223,3223,"no",1979,0,1986,1
223,3223,"no",1979,0,1987,3
223,3223,"no",1979,0,1988,3
223,3223,"no",1979,0,1989,1
223,3223,"no",1979,0,1990,0
223,3223,"no",1979,0,1991,2
223,3223,"no",1979,0,1992,1
223,3223,"no",1979,0,1993,0
223,3223,"no",1979,0,1994,1
223,3223,"no",1979,0,1995,1
223,3223,"no",1979,0,1996,1
223,3223,"no",1979,0,1997,0
223,3223,"no",1979,0,1998,0
223,3223,"no",1979,0,1999,1
223,3223,"no",1979,0,2000,2
223,3223,"no",1979,0,2001,0
224,3224,"no",1976,0,1976,0
224,3224,"no",1976,0,1977,3
224,3224,"no",1976,0,1978,3
224,3224,"no",1976,0,1979,1
224,3224,"no",1976,0,1980,2
224,3224,"no",1976,0,1981,3
224,3224,"no",1976,0,1982,1
224,3224,"no",1976,0,1983,1
224,3224,"no",1976,0,1984,1
224,3224,"no",1976,0,1985,1
224,3224,"no",1976,0,1986,2
224,3224,"no",1976,0,1987,1
224,3224,"no",1976,0,1988,2
224,3224,"no",1976,0,1989,0
224,3224,"no",1976,0,1990,0
224,3224,"no",1976,0,1991,0
224,3224,"no",1976,0,1992,0
224,3224,"no",1976,0,1993,0
224,3224,"no",1976,0,1994,0
224,3224,"no",1976,0,1995,0
224,3224,"no",1976,0,1996,0
224,3224,"no",1976,0,1997,0
224,3224,"no",1976,0,1998,0
224,3224,"no",1976,0,1999,1
224,3224,"no",1976,0,2000,1
224,3224,"no",1976,0,2001,3
225,3225,"no",1979,0,1979,0
225,3225,"no",1979,0,1980,1
225,3225,"no",1979,0,1981,0
225,3225,"no",1979,0,1982,4
225,3225,"no",1979,0,1983,0
225,3225,"no",1979,0,1984,2
225,3225,"no",1979,0,1985,2
225,3225,"no",1979,0,1986,0
225,3225,"no",1979,0,1987,0
225,3225,"no",1979,0,1988,0
225,3225,"no",1979,0,1989,1
225,3225,"no",1979,0,1990,0
225,3225,"no",1979,0,1991,1
225,3225,"no",1979,0,1992,1
225,3225,"no",1979,0,1993,0
225,3225,"no",1979,0,1994,1
225,3225,"no",1979,0,1995,0
225,3225,"no",1979,0,1996,1
225,3225,"no",1979,0,1997,0
225,3225,"no",1979,0,1998,2
225,3225,"no",1979,0,1999,0
225,3225,"no",1979,0,2000,4
225,3225,"no",1979,0,2001,0
228,3228,"no",1974,0,1974,0
228,3228,"no",1974,0,1975,3
228,3228,"no",1974,0,1976,4
228,3228,"no",1974,0,1977,0
228,3228,"no",1974,0,1978,1
228,3228,"no",1974,0,1979,0
228,3228,"no",1974,0,1980,1
228,3228,"no",1974,0,1981,3
228,3228,"no",1974,0,1982,0
228,3228,"no",1974,0,1983,1
228,3228,"no",1974,0,1984,0
228,3228,"no",1974,0,1985,0
228,3228,"no",1974,0,1986,0
228,3228,"no",1974,0,1987,0
228,3228,"no",1974,0,1988,0
228,3228,"no",1974,0,1989,0
228,3228,"no",1974,0,1990,0
228,3228,"no",1974,0,1991,0
228,3228,"no",1974,0,1992,0
228,3228,"no",1974,0,1993,0
228,3228,"no",1974,0,1994,0
228,3228,"no",1974,0,1995,0
228,3228,"no",1974,0,1996,0
228,3228,"no",1974,0,1997,0
228,3228,"no",1974,0,1998,0
228,3228,"no",1974,0,1999,0
228,3228,"no",1974,0,2000,0
228,3228,"no",1974,0,2001,0
229,3229,"no",1983,0,1983,0
229,3229,"no",1983,0,1984,0
229,3229,"no",1983,0,1985,0
229,3229,"no",1983,0,1986,0
229,3229,"no",1983,0,1987,0
229,3229,"no",1983,0,1988,0
229,3229,"no",1983,0,1989,0
229,3229,"no",1983,0,1990,0
229,3229,"no",1983,0,1991,0
229,3229,"no",1983,0,1992,0
229,3229,"no",1983,0,1993,0
229,3229,"no",1983,0,1994,0
229,3229,"no",1983,0,1995,51
229,3229,"no",1983,0,1996,65
229,3229,"no",1983,0,1997,64
229,3229,"no",1983,0,1998,61
229,3229,"no",1983,0,1999,70
229,3229,"no",1983,0,2000,52
229,3229,"no",1983,0,2001,68
233,3233,"no",1981,0,1981,0
233,3233,"no",1981,0,1982,4
233,3233,"no",1981,0,1983,10
233,3233,"no",1981,0,1984,5
233,3233,"no",1981,0,1985,11
233,3233,"no",1981,0,1986,6
233,3233,"no",1981,0,1987,6
233,3233,"no",1981,0,1988,3
233,3233,"no",1981,0,1989,2
233,3233,"no",1981,0,1990,2
233,3233,"no",1981,0,1991,2
233,3233,"no",1981,0,1992,3
233,3233,"no",1981,0,1993,0
233,3233,"no",1981,0,1994,1
233,3233,"no",1981,0,1995,0
233,3233,"no",1981,0,1996,0
233,3233,"no",1981,0,1997,0
233,3233,"no",1981,0,1998,1
233,3233,"no",1981,0,1999,0
233,3233,"no",1981,0,2000,1
233,3233,"no",1981,0,2001,2
247,3247,"no",1973,0,1973,0
247,3247,"no",1973,0,1974,0
247,3247,"no",1973,0,1975,1
247,3247,"no",1973,0,1976,0
247,3247,"no",1973,0,1977,1
247,3247,"no",1973,0,1978,0
247,3247,"no",1973,0,1979,0
247,3247,"no",1973,0,1980,0
247,3247,"no",1973,0,1981,1
247,3247,"no",1973,0,1982,0
247,3247,"no",1973,0,1983,0
247,3247,"no",1973,0,1984,0
247,3247,"no",1973,0,1985,0
247,3247,"no",1973,0,1986,0
247,3247,"no",1973,0,1987,0
247,3247,"no",1973,0,1988,0
247,3247,"no",1973,0,1989,0
247,3247,"no",1973,0,1990,0
247,3247,"no",1973,0,1991,0
247,3247,"no",1973,0,1992,0
247,3247,"no",1973,0,1993,0
247,3247,"no",1973,0,1994,0
247,3247,"no",1973,0,1995,0
247,3247,"no",1973,0,1996,0
247,3247,"no",1973,0,1997,0
247,3247,"no",1973,0,1998,0
247,3247,"no",1973,0,1999,0
247,3247,"no",1973,0,2000,0
247,3247,"no",1973,0,2001,0
249,3249,"no",1970,0,1971,1
249,3249,"no",1970,0,1972,5
249,3249,"no",1970,0,1973,10
249,3249,"no",1970,0,1974,6
249,3249,"no",1970,0,1975,5
249,3249,"no",1970,0,1976,4
249,3249,"no",1970,0,1977,7
249,3249,"no",1970,0,1978,5
249,3249,"no",1970,0,1979,2
249,3249,"no",1970,0,1980,4
249,3249,"no",1970,0,1981,3
249,3249,"no",1970,0,1982,4
249,3249,"no",1970,0,1983,2
249,3249,"no",1970,0,1984,3
249,3249,"no",1970,0,1985,1
249,3249,"no",1970,0,1986,5
249,3249,"no",1970,0,1987,1
249,3249,"no",1970,0,1988,0
249,3249,"no",1970,0,1989,0
249,3249,"no",1970,0,1990,1
249,3249,"no",1970,0,1991,2
249,3249,"no",1970,0,1992,2
249,3249,"no",1970,0,1993,0
249,3249,"no",1970,0,1994,3
249,3249,"no",1970,0,1995,1
249,3249,"no",1970,0,1996,1
249,3249,"no",1970,0,1997,1
249,3249,"no",1970,0,1998,0
249,3249,"no",1970,0,1999,0
249,3249,"no",1970,0,2000,1
249,3249,"no",1970,0,2001,0
250,3250,"no",1977,0,1977,3
250,3250,"no",1977,0,1978,4
250,3250,"no",1977,0,1979,4
250,3250,"no",1977,0,1980,6
250,3250,"no",1977,0,1981,4
250,3250,"no",1977,0,1982,4
250,3250,"no",1977,0,1983,1
250,3250,"no",1977,0,1984,2
250,3250,"no",1977,0,1985,1
250,3250,"no",1977,0,1986,3
250,3250,"no",1977,0,1987,0
250,3250,"no",1977,0,1988,0
250,3250,"no",1977,0,1989,1
250,3250,"no",1977,0,1990,0
250,3250,"no",1977,0,1991,0
250,3250,"no",1977,0,1992,1
250,3250,"no",1977,0,1993,0
250,3250,"no",1977,0,1994,0
250,3250,"no",1977,0,1995,2
250,3250,"no",1977,0,1996,0
250,3250,"no",1977,0,1997,0
250,3250,"no",1977,0,1998,0
250,3250,"no",1977,0,1999,0
250,3250,"no",1977,0,2000,0
250,3250,"no",1977,0,2001,0
251,3251,"no",1973,0,1973,0
251,3251,"no",1973,0,1974,1
251,3251,"no",1973,0,1975,9
251,3251,"no",1973,0,1976,9
251,3251,"no",1973,0,1977,11
251,3251,"no",1973,0,1978,14
251,3251,"no",1973,0,1979,16
251,3251,"no",1973,0,1980,17
251,3251,"no",1973,0,1981,26
251,3251,"no",1973,0,1982,28
251,3251,"no",1973,0,1983,23
251,3251,"no",1973,0,1984,16
251,3251,"no",1973,0,1985,19
251,3251,"no",1973,0,1986,10
251,3251,"no",1973,0,1987,8
251,3251,"no",1973,0,1988,2
251,3251,"no",1973,0,1989,5
251,3251,"no",1973,0,1990,5
251,3251,"no",1973,0,1991,7
251,3251,"no",1973,0,1992,7
251,3251,"no",1973,0,1993,4
251,3251,"no",1973,0,1994,4
251,3251,"no",1973,0,1995,2
251,3251,"no",1973,0,1996,2
251,3251,"no",1973,0,1997,1
251,3251,"no",1973,0,1998,0
251,3251,"no",1973,0,1999,0
251,3251,"no",1973,0,2000,3
251,3251,"no",1973,0,2001,1
252,3252,"no",1970,0,1971,4
252,3252,"no",1970,0,1972,4
252,3252,"no",1970,0,1973,3
252,3252,"no",1970,0,1974,2
252,3252,"no",1970,0,1975,3
252,3252,"no",1970,0,1976,3
252,3252,"no",1970,0,1977,3
252,3252,"no",1970,0,1978,5
252,3252,"no",1970,0,1979,1
252,3252,"no",1970,0,1980,3
252,3252,"no",1970,0,1981,0
252,3252,"no",1970,0,1982,1
252,3252,"no",1970,0,1983,0
252,3252,"no",1970,0,1984,1
252,3252,"no",1970,0,1985,1
252,3252,"no",1970,0,1986,0
252,3252,"no",1970,0,1987,0
252,3252,"no",1970,0,1988,2
252,3252,"no",1970,0,1989,0
252,3252,"no",1970,0,1990,0
252,3252,"no",1970,0,1991,0
252,3252,"no",1970,0,1992,0
252,3252,"no",1970,0,1993,0
252,3252,"no",1970,0,1994,0
252,3252,"no",1970,0,1995,0
252,3252,"no",1970,0,1996,0
252,3252,"no",1970,0,1997,0
252,3252,"no",1970,0,1998,0
252,3252,"no",1970,0,1999,0
252,3252,"no",1970,0,2000,0
252,3252,"no",1970,0,2001,1
253,3253,"no",1972,0,1972,6
253,3253,"no",1972,0,1973,10
253,3253,"no",1972,0,1974,12
253,3253,"no",1972,0,1975,3
253,3253,"no",1972,0,1976,7
253,3253,"no",1972,0,1977,4
253,3253,"no",1972,0,1978,2
253,3253,"no",1972,0,1979,6
253,3253,"no",1972,0,1980,4
253,3253,"no",1972,0,1981,1
253,3253,"no",1972,0,1982,3
253,3253,"no",1972,0,1983,0
253,3253,"no",1972,0,1984,1
253,3253,"no",1972,0,1985,1
253,3253,"no",1972,0,1986,2
253,3253,"no",1972,0,1987,0
253,3253,"no",1972,0,1988,0
253,3253,"no",1972,0,1989,1
253,3253,"no",1972,0,1990,2
253,3253,"no",1972,0,1991,2
253,3253,"no",1972,0,1992,3
253,3253,"no",1972,0,1993,3
253,3253,"no",1972,0,1994,5
253,3253,"no",1972,0,1995,0
253,3253,"no",1972,0,1996,2
253,3253,"no",1972,0,1997,3
253,3253,"no",1972,0,1998,1
253,3253,"no",1972,0,1999,1
253,3253,"no",1972,0,2000,1
253,3253,"no",1972,0,2001,2
254,3254,"no",1972,0,1972,0
254,3254,"no",1972,0,1973,11
254,3254,"no",1972,0,1974,16
254,3254,"no",1972,0,1975,16
254,3254,"no",1972,0,1976,20
254,3254,"no",1972,0,1977,15
254,3254,"no",1972,0,1978,11
254,3254,"no",1972,0,1979,12
254,3254,"no",1972,0,1980,15
254,3254,"no",1972,0,1981,12
254,3254,"no",1972,0,1982,8
254,3254,"no",1972,0,1983,6
254,3254,"no",1972,0,1984,5
254,3254,"no",1972,0,1985,10
254,3254,"no",1972,0,1986,3
254,3254,"no",1972,0,1987,1
254,3254,"no",1972,0,1988,5
254,3254,"no",1972,0,1989,3
254,3254,"no",1972,0,1990,3
254,3254,"no",1972,0,1991,2
254,3254,"no",1972,0,1992,3
254,3254,"no",1972,0,1993,1
254,3254,"no",1972,0,1994,4
254,3254,"no",1972,0,1995,3
254,3254,"no",1972,0,1996,0
254,3254,"no",1972,0,1997,0
254,3254,"no",1972,0,1998,2
254,3254,"no",1972,0,1999,1
254,3254,"no",1972,0,2000,0
254,3254,"no",1972,0,2001,1
255,3255,"no",1973,0,1973,0
255,3255,"no",1973,0,1974,2
255,3255,"no",1973,0,1975,3
255,3255,"no",1973,0,1976,1
255,3255,"no",1973,0,1977,1
255,3255,"no",1973,0,1978,1
255,3255,"no",1973,0,1979,1
255,3255,"no",1973,0,1980,0
255,3255,"no",1973,0,1981,1
255,3255,"no",1973,0,1982,1
255,3255,"no",1973,0,1983,0
255,3255,"no",1973,0,1984,0
255,3255,"no",1973,0,1985,0
255,3255,"no",1973,0,1986,0
255,3255,"no",1973,0,1987,0
255,3255,"no",1973,0,1988,0
255,3255,"no",1973,0,1989,0
255,3255,"no",1973,0,1990,1
255,3255,"no",1973,0,1991,1
255,3255,"no",1973,0,1992,0
255,3255,"no",1973,0,1993,0
255,3255,"no",1973,0,1994,0
255,3255,"no",1973,0,1995,1
255,3255,"no",1973,0,1996,0
255,3255,"no",1973,0,1997,0
255,3255,"no",1973,0,1998,0
255,3255,"no",1973,0,1999,0
255,3255,"no",1973,0,2000,0
255,3255,"no",1973,0,2001,0
257,3257,"no",1974,0,1974,1
257,3257,"no",1974,0,1975,6
257,3257,"no",1974,0,1976,10
257,3257,"no",1974,0,1977,8
257,3257,"no",1974,0,1978,8
257,3257,"no",1974,0,1979,9
257,3257,"no",1974,0,1980,6
257,3257,"no",1974,0,1981,7
257,3257,"no",1974,0,1982,0
257,3257,"no",1974,0,1983,0
257,3257,"no",1974,0,1984,1
257,3257,"no",1974,0,1985,3
257,3257,"no",1974,0,1986,1
257,3257,"no",1974,0,1987,1
257,3257,"no",1974,0,1988,1
257,3257,"no",1974,0,1989,0
257,3257,"no",1974,0,1990,0
257,3257,"no",1974,0,1991,0
257,3257,"no",1974,0,1992,0
257,3257,"no",1974,0,1993,0
257,3257,"no",1974,0,1994,0
257,3257,"no",1974,0,1995,0
257,3257,"no",1974,0,1996,0
257,3257,"no",1974,0,1997,0
257,3257,"no",1974,0,1998,0
257,3257,"no",1974,0,1999,0
257,3257,"no",1974,0,2000,0
257,3257,"no",1974,0,2001,0
259,3259,"no",1978,0,1978,0
259,3259,"no",1978,0,1979,0
259,3259,"no",1978,0,1980,0
259,3259,"no",1978,0,1981,0
259,3259,"no",1978,0,1982,0
259,3259,"no",1978,0,1983,0
259,3259,"no",1978,0,1984,0
259,3259,"no",1978,0,1985,0
259,3259,"no",1978,0,1986,0
259,3259,"no",1978,0,1987,0
259,3259,"no",1978,0,1988,0
259,3259,"no",1978,0,1989,0
259,3259,"no",1978,0,1990,1
259,3259,"no",1978,0,1991,2
259,3259,"no",1978,0,1992,0
259,3259,"no",1978,0,1993,1
259,3259,"no",1978,0,1994,1
259,3259,"no",1978,0,1995,0
259,3259,"no",1978,0,1996,1
259,3259,"no",1978,0,1997,0
259,3259,"no",1978,0,1998,0
259,3259,"no",1978,0,1999,0
259,3259,"no",1978,0,2000,0
259,3259,"no",1978,0,2001,0
261,3261,"no",1978,0,1978,0
261,3261,"no",1978,0,1979,0
261,3261,"no",1978,0,1980,1
261,3261,"no",1978,0,1981,1
261,3261,"no",1978,0,1982,0
261,3261,"no",1978,0,1983,4
261,3261,"no",1978,0,1984,0
261,3261,"no",1978,0,1985,0
261,3261,"no",1978,0,1986,2
261,3261,"no",1978,0,1987,0
261,3261,"no",1978,0,1988,1
261,3261,"no",1978,0,1989,0
261,3261,"no",1978,0,1990,0
261,3261,"no",1978,0,1991,0
261,3261,"no",1978,0,1992,0
261,3261,"no",1978,0,1993,0
261,3261,"no",1978,0,1994,0
261,3261,"no",1978,0,1995,0
261,3261,"no",1978,0,1996,0
261,3261,"no",1978,0,1997,0
261,3261,"no",1978,0,1998,0
261,3261,"no",1978,0,1999,0
261,3261,"no",1978,0,2000,1
261,3261,"no",1978,0,2001,0
263,3263,"no",1977,0,1977,0
263,3263,"no",1977,0,1978,1
263,3263,"no",1977,0,1979,3
263,3263,"no",1977,0,1980,0
263,3263,"no",1977,0,1981,1
263,3263,"no",1977,0,1982,1
263,3263,"no",1977,0,1983,0
263,3263,"no",1977,0,1984,0
263,3263,"no",1977,0,1985,0
263,3263,"no",1977,0,1986,0
263,3263,"no",1977,0,1987,2
263,3263,"no",1977,0,1988,0
263,3263,"no",1977,0,1989,0
263,3263,"no",1977,0,1990,0
263,3263,"no",1977,0,1991,0
263,3263,"no",1977,0,1992,0
263,3263,"no",1977,0,1993,0
263,3263,"no",1977,0,1994,0
263,3263,"no",1977,0,1995,0
263,3263,"no",1977,0,1996,0
263,3263,"no",1977,0,1997,0
263,3263,"no",1977,0,1998,0
263,3263,"no",1977,0,1999,0
263,3263,"no",1977,0,2000,0
263,3263,"no",1977,0,2001,0
264,3264,"no",1978,0,1978,0
264,3264,"no",1978,0,1979,1
264,3264,"no",1978,0,1980,0
264,3264,"no",1978,0,1981,1
264,3264,"no",1978,0,1982,0
264,3264,"no",1978,0,1983,1
264,3264,"no",1978,0,1984,2
264,3264,"no",1978,0,1985,0
264,3264,"no",1978,0,1986,1
264,3264,"no",1978,0,1987,0
264,3264,"no",1978,0,1988,0
264,3264,"no",1978,0,1989,0
264,3264,"no",1978,0,1990,0
264,3264,"no",1978,0,1991,0
264,3264,"no",1978,0,1992,0
264,3264,"no",1978,0,1993,0
264,3264,"no",1978,0,1994,0
264,3264,"no",1978,0,1995,0
264,3264,"no",1978,0,1996,0
264,3264,"no",1978,0,1997,0
264,3264,"no",1978,0,1998,0
264,3264,"no",1978,0,1999,0
264,3264,"no",1978,0,2000,0
264,3264,"no",1978,0,2001,0
265,3265,"no",1978,0,1978,0
265,3265,"no",1978,0,1979,1
265,3265,"no",1978,0,1980,3
265,3265,"no",1978,0,1981,0
265,3265,"no",1978,0,1982,0
265,3265,"no",1978,0,1983,0
265,3265,"no",1978,0,1984,0
265,3265,"no",1978,0,1985,0
265,3265,"no",1978,0,1986,0
265,3265,"no",1978,0,1987,0
265,3265,"no",1978,0,1988,0
265,3265,"no",1978,0,1989,0
265,3265,"no",1978,0,1990,0
265,3265,"no",1978,0,1991,0
265,3265,"no",1978,0,1992,0
265,3265,"no",1978,0,1993,0
265,3265,"no",1978,0,1994,0
265,3265,"no",1978,0,1995,0
265,3265,"no",1978,0,1996,0
265,3265,"no",1978,0,1997,0
265,3265,"no",1978,0,1998,0
265,3265,"no",1978,0,1999,0
265,3265,"no",1978,0,2000,0
265,3265,"no",1978,0,2001,0
266,3266,"no",1979,0,1979,1
266,3266,"no",1979,0,1980,0
266,3266,"no",1979,0,1981,3
266,3266,"no",1979,0,1982,2
266,3266,"no",1979,0,1983,2
266,3266,"no",1979,0,1984,3
266,3266,"no",1979,0,1985,3
266,3266,"no",1979,0,1986,2
266,3266,"no",1979,0,1987,1
266,3266,"no",1979,0,1988,0
266,3266,"no",1979,0,1989,3
266,3266,"no",1979,0,1990,1
266,3266,"no",1979,0,1991,0
266,3266,"no",1979,0,1992,0
266,3266,"no",1979,0,1993,0
266,3266,"no",1979,0,1994,0
266,3266,"no",1979,0,1995,0
266,3266,"no",1979,0,1996,0
266,3266,"no",1979,0,1997,1
266,3266,"no",1979,0,1998,0
266,3266,"no",1979,0,1999,1
266,3266,"no",1979,0,2000,2
266,3266,"no",1979,0,2001,2
267,3267,"no",1979,0,1979,0
267,3267,"no",1979,0,1980,6
267,3267,"no",1979,0,1981,3
267,3267,"no",1979,0,1982,3
267,3267,"no",1979,0,1983,1
267,3267,"no",1979,0,1984,0
267,3267,"no",1979,0,1985,1
267,3267,"no",1979,0,1986,1
267,3267,"no",1979,0,1987,0
267,3267,"no",1979,0,1988,0
267,3267,"no",1979,0,1989,0
267,3267,"no",1979,0,1990,0
267,3267,"no",1979,0,1991,0
267,3267,"no",1979,0,1992,0
267,3267,"no",1979,0,1993,0
267,3267,"no",1979,0,1994,0
267,3267,"no",1979,0,1995,0
267,3267,"no",1979,0,1996,0
267,3267,"no",1979,0,1997,0
267,3267,"no",1979,0,1998,0
267,3267,"no",1979,0,1999,0
267,3267,"no",1979,0,2000,0
267,3267,"no",1979,0,2001,0
268,3268,"no",1979,0,1979,0
268,3268,"no",1979,0,1980,0
268,3268,"no",1979,0,1981,0
268,3268,"no",1979,0,1982,1
268,3268,"no",1979,0,1983,45
268,3268,"no",1979,0,1984,57
268,3268,"no",1979,0,1985,58
268,3268,"no",1979,0,1986,42
268,3268,"no",1979,0,1987,51
268,3268,"no",1979,0,1988,36
268,3268,"no",1979,0,1989,40
268,3268,"no",1979,0,1990,24
268,3268,"no",1979,0,1991,19
268,3268,"no",1979,0,1992,20
268,3268,"no",1979,0,1993,19
268,3268,"no",1979,0,1994,20
268,3268,"no",1979,0,1995,6
268,3268,"no",1979,0,1996,14
268,3268,"no",1979,0,1997,8
268,3268,"no",1979,0,1998,10
268,3268,"no",1979,0,1999,11
268,3268,"no",1979,0,2000,10
268,3268,"no",1979,0,2001,4
269,3269,"no",1980,0,1980,0
269,3269,"no",1980,0,1981,6
269,3269,"no",1980,0,1982,10
269,3269,"no",1980,0,1983,8
269,3269,"no",1980,0,1984,6
269,3269,"no",1980,0,1985,13
269,3269,"no",1980,0,1986,11
269,3269,"no",1980,0,1987,3
269,3269,"no",1980,0,1988,2
269,3269,"no",1980,0,1989,2
269,3269,"no",1980,0,1990,0
269,3269,"no",1980,0,1991,0
269,3269,"no",1980,0,1992,0
269,3269,"no",1980,0,1993,1
269,3269,"no",1980,0,1994,1
269,3269,"no",1980,0,1995,1
269,3269,"no",1980,0,1996,0
269,3269,"no",1980,0,1997,0
269,3269,"no",1980,0,1998,0
269,3269,"no",1980,0,1999,0
269,3269,"no",1980,0,2000,0
269,3269,"no",1980,0,2001,0
270,3270,"no",1980,0,1980,0
270,3270,"no",1980,0,1981,0
270,3270,"no",1980,0,1982,0
270,3270,"no",1980,0,1983,0
270,3270,"no",1980,0,1984,0
270,3270,"no",1980,0,1985,0
270,3270,"no",1980,0,1986,0
270,3270,"no",1980,0,1987,0
270,3270,"no",1980,0,1988,6
270,3270,"no",1980,0,1989,6
270,3270,"no",1980,0,1990,6
270,3270,"no",1980,0,1991,2
270,3270,"no",1980,0,1992,11
270,3270,"no",1980,0,1993,5
270,3270,"no",1980,0,1994,2
270,3270,"no",1980,0,1995,7
270,3270,"no",1980,0,1996,6
270,3270,"no",1980,0,1997,1
270,3270,"no",1980,0,1998,3
270,3270,"no",1980,0,1999,3
270,3270,"no",1980,0,2000,1
270,3270,"no",1980,0,2001,0
271,3271,"no",1981,0,1981,0
271,3271,"no",1981,0,1982,2
271,3271,"no",1981,0,1983,2
271,3271,"no",1981,0,1984,1
271,3271,"no",1981,0,1985,0
271,3271,"no",1981,0,1986,1
271,3271,"no",1981,0,1987,0
271,3271,"no",1981,0,1988,0
271,3271,"no",1981,0,1989,0
271,3271,"no",1981,0,1990,0
271,3271,"no",1981,0,1991,0
271,3271,"no",1981,0,1992,0
271,3271,"no",1981,0,1993,0
271,3271,"no",1981,0,1994,0
271,3271,"no",1981,0,1995,0
271,3271,"no",1981,0,1996,0
271,3271,"no",1981,0,1997,0
271,3271,"no",1981,0,1998,0
271,3271,"no",1981,0,1999,0
271,3271,"no",1981,0,2000,0
271,3271,"no",1981,0,2001,0
275,3275,"no",1981,0,1981,0
275,3275,"no",1981,0,1982,0
275,3275,"no",1981,0,1983,0
275,3275,"no",1981,0,1984,0
275,3275,"no",1981,0,1985,0
275,3275,"no",1981,0,1986,0
275,3275,"no",1981,0,1987,0
275,3275,"no",1981,0,1988,2
275,3275,"no",1981,0,1989,0
275,3275,"no",1981,0,1990,1
275,3275,"no",1981,0,1991,1
275,3275,"no",1981,0,1992,0
275,3275,"no",1981,0,1993,0
275,3275,"no",1981,0,1994,1
275,3275,"no",1981,0,1995,0
275,3275,"no",1981,0,1996,0
275,3275,"no",1981,0,1997,0
275,3275,"no",1981,0,1998,0
275,3275,"no",1981,0,1999,1
275,3275,"no",1981,0,2000,0
275,3275,"no",1981,0,2001,0
276,3276,"no",1981,0,1981,0
276,3276,"no",1981,0,1982,0
276,3276,"no",1981,0,1983,0
276,3276,"no",1981,0,1984,0
276,3276,"no",1981,0,1985,0
276,3276,"no",1981,0,1986,0
276,3276,"no",1981,0,1987,1
276,3276,"no",1981,0,1988,0
276,3276,"no",1981,0,1989,0
276,3276,"no",1981,0,1990,0
276,3276,"no",1981,0,1991,2
276,3276,"no",1981,0,1992,0
276,3276,"no",1981,0,1993,0
276,3276,"no",1981,0,1994,1
276,3276,"no",1981,0,1995,0
276,3276,"no",1981,0,1996,0
276,3276,"no",1981,0,1997,0
276,3276,"no",1981,0,1998,0
276,3276,"no",1981,0,1999,0
276,3276,"no",1981,0,2000,0
276,3276,"no",1981,0,2001,0
277,3277,"no",1980,0,1980,0
277,3277,"no",1980,0,1981,0
277,3277,"no",1980,0,1982,0
277,3277,"no",1980,0,1983,0
277,3277,"no",1980,0,1984,0
277,3277,"no",1980,0,1985,0
277,3277,"no",1980,0,1986,0
277,3277,"no",1980,0,1987,0
277,3277,"no",1980,0,1988,1
277,3277,"no",1980,0,1989,0
277,3277,"no",1980,0,1990,1
277,3277,"no",1980,0,1991,2
277,3277,"no",1980,0,1992,0
277,3277,"no",1980,0,1993,1
277,3277,"no",1980,0,1994,0
277,3277,"no",1980,0,1995,0
277,3277,"no",1980,0,1996,0
277,3277,"no",1980,0,1997,0
277,3277,"no",1980,0,1998,0
277,3277,"no",1980,0,1999,0
277,3277,"no",1980,0,2000,0
277,3277,"no",1980,0,2001,0
279,3279,"no",1985,0,1985,3
279,3279,"no",1985,0,1986,46
279,3279,"no",1985,0,1987,56
279,3279,"no",1985,0,1988,54
279,3279,"no",1985,0,1989,30
279,3279,"no",1985,0,1990,19
279,3279,"no",1985,0,1991,12
279,3279,"no",1985,0,1992,16
279,3279,"no",1985,0,1993,10
279,3279,"no",1985,0,1994,15
279,3279,"no",1985,0,1995,8
279,3279,"no",1985,0,1996,9
279,3279,"no",1985,0,1997,5
279,3279,"no",1985,0,1998,6
279,3279,"no",1985,0,1999,2
279,3279,"no",1985,0,2000,0
279,3279,"no",1985,0,2001,2
280,3280,"no",1980,0,1980,0
280,3280,"no",1980,0,1981,0
280,3280,"no",1980,0,1982,0
280,3280,"no",1980,0,1983,0
280,3280,"no",1980,0,1984,0
280,3280,"no",1980,0,1985,0
280,3280,"no",1980,0,1986,0
280,3280,"no",1980,0,1987,0
280,3280,"no",1980,0,1988,2
280,3280,"no",1980,0,1989,1
280,3280,"no",1980,0,1990,1
280,3280,"no",1980,0,1991,1
280,3280,"no",1980,0,1992,0
280,3280,"no",1980,0,1993,2
280,3280,"no",1980,0,1994,0
280,3280,"no",1980,0,1995,0
280,3280,"no",1980,0,1996,0
280,3280,"no",1980,0,1997,0
280,3280,"no",1980,0,1998,0
280,3280,"no",1980,0,1999,0
280,3280,"no",1980,0,2000,0
280,3280,"no",1980,0,2001,2
281,3281,"no",1975,0,1975,0
281,3281,"no",1975,0,1976,1
281,3281,"no",1975,0,1977,51
281,3281,"no",1975,0,1978,80
281,3281,"no",1975,0,1979,51
281,3281,"no",1975,0,1980,52
281,3281,"no",1975,0,1981,44
281,3281,"no",1975,0,1982,32
281,3281,"no",1975,0,1983,28
281,3281,"no",1975,0,1984,29
281,3281,"no",1975,0,1985,26
281,3281,"no",1975,0,1986,12
281,3281,"no",1975,0,1987,10
281,3281,"no",1975,0,1988,12
281,3281,"no",1975,0,1989,10
281,3281,"no",1975,0,1990,5
