"firm","id","period","place","bonus1","bonus2","bonus3","effort"
"403","410",2,"Cleveland","6","10","10",30
"403","411",2,"Cleveland","6","10","10",30
"403","412",2,"Cleveland","6","10","10",20
"403","409",3,"Cleveland","6","10","10",20
"403","410",3,"Cleveland","6","10","10",0
"403","411",3,"Cleveland","6","10","10",30
"403","412",3,"Cleveland","6","10","10",20
"403","409",4,"Cleveland","6","10","10",10
"403","410",4,"Cleveland","6","10","10",40
"403","411",4,"Cleveland","6","10","10",30
"403","412",4,"Cleveland","6","10","10",20
"403","409",5,"Cleveland","6","10","10",10
"403","410",5,"Cleveland","6","10","10",0
"403","411",5,"Cleveland","6","10","10",30
"403","412",5,"Cleveland","6","10","10",20
"403","409",6,"Cleveland","6","10","10",0
"403","410",6,"Cleveland","6","10","10",10
"403","411",6,"Cleveland","6","10","10",30
"403","412",6,"Cleveland","6","10","10",20
"403","409",7,"Cleveland","6","10","10",0
"403","410",7,"Cleveland","6","10","10",10
"403","411",7,"Cleveland","6","10","10",20
"403","412",7,"Cleveland","6","10","10",10
"403","409",8,"Cleveland","6","10","10",0
"403","410",8,"Cleveland","6","10","10",0
"403","411",8,"Cleveland","6","10","10",10
"403","412",8,"Cleveland","6","10","10",10
"403","409",9,"Cleveland","6","10","10",0
"403","410",9,"Cleveland","6","10","10",0
"403","411",9,"Cleveland","6","10","10",10
"403","412",9,"Cleveland","6","10","10",0
"403","409",10,"Cleveland","6","10","10",0
"403","410",10,"Cleveland","6","10","10",0
"403","411",10,"Cleveland","6","10","10",10
"403","412",10,"Cleveland","6","10","10",0
"403","409",11,"Cleveland","6","10","10",20
"403","410",11,"Cleveland","6","10","10",10
"403","411",11,"Cleveland","6","10","10",20
"403","412",11,"Cleveland","6","10","10",20
"403","409",12,"Cleveland","6","10","10",20
"403","410",12,"Cleveland","6","10","10",20
"403","411",12,"Cleveland","6","10","10",20
"403","412",12,"Cleveland","6","10","10",20
"403","409",13,"Cleveland","6","10","10",30
"403","410",13,"Cleveland","6","10","10",40
"403","411",13,"Cleveland","6","10","10",30
"403","412",13,"Cleveland","6","10","10",20
"403","409",14,"Cleveland","6","10","10",30
"403","410",14,"Cleveland","6","10","10",40
"403","411",14,"Cleveland","6","10","10",30
"403","412",14,"Cleveland","6","10","10",40
"403","409",15,"Cleveland","6","10","10",40
"403","410",15,"Cleveland","6","10","10",40
"403","411",15,"Cleveland","6","10","10",40
"403","412",15,"Cleveland","6","10","10",40
"403","409",16,"Cleveland","6","10","10",40
"403","410",16,"Cleveland","6","10","10",40
"403","411",16,"Cleveland","6","10","10",40
"403","412",16,"Cleveland","6","10","10",40
"403","409",17,"Cleveland","6","10","10",40
"403","410",17,"Cleveland","6","10","10",40
"403","411",17,"Cleveland","6","10","10",40
"403","412",17,"Cleveland","6","10","10",40
"403","409",18,"Cleveland","6","10","10",40
"403","410",18,"Cleveland","6","10","10",40
"403","411",18,"Cleveland","6","10","10",40
"403","412",18,"Cleveland","6","10","10",40
"403","409",19,"Cleveland","6","10","10",40
"403","410",19,"Cleveland","6","10","10",40
"403","411",19,"Cleveland","6","10","10",40
"403","412",19,"Cleveland","6","10","10",40
"403","409",20,"Cleveland","6","10","10",40
"403","410",20,"Cleveland","6","10","10",0
"403","411",20,"Cleveland","6","10","10",40
"403","412",20,"Cleveland","6","10","10",40
"403","409",21,"Cleveland","6","10","10",30
"403","410",21,"Cleveland","6","10","10",30
"403","411",21,"Cleveland","6","10","10",40
"403","412",21,"Cleveland","6","10","10",30
"403","409",22,"Cleveland","6","10","10",40
"403","410",22,"Cleveland","6","10","10",40
"403","411",22,"Cleveland","6","10","10",40
"403","412",22,"Cleveland","6","10","10",40
"403","409",23,"Cleveland","6","10","10",40
"403","410",23,"Cleveland","6","10","10",40
"403","411",23,"Cleveland","6","10","10",40
"403","412",23,"Cleveland","6","10","10",40
"403","409",24,"Cleveland","6","10","10",40
"403","410",24,"Cleveland","6","10","10",40
"403","411",24,"Cleveland","6","10","10",40
"403","412",24,"Cleveland","6","10","10",40
"403","409",25,"Cleveland","6","10","10",40
"403","410",25,"Cleveland","6","10","10",40
"403","411",25,"Cleveland","6","10","10",40
"403","412",25,"Cleveland","6","10","10",40
"403","409",26,"Cleveland","6","10","10",40
"403","410",26,"Cleveland","6","10","10",40
"403","411",26,"Cleveland","6","10","10",40
"403","412",26,"Cleveland","6","10","10",40
"403","409",27,"Cleveland","6","10","10",40
"403","410",27,"Cleveland","6","10","10",40
"403","411",27,"Cleveland","6","10","10",40
"403","412",27,"Cleveland","6","10","10",40
"403","409",28,"Cleveland","6","10","10",40
"403","410",28,"Cleveland","6","10","10",40
"403","411",28,"Cleveland","6","10","10",40
"403","412",28,"Cleveland","6","10","10",40
"403","409",29,"Cleveland","6","10","10",40
"403","410",29,"Cleveland","6","10","10",0
"403","411",29,"Cleveland","6","10","10",40
"403","412",29,"Cleveland","6","10","10",40
"403","409",30,"Cleveland","6","10","10",30
"403","410",30,"Cleveland","6","10","10",0
"403","411",30,"Cleveland","6","10","10",20
"403","412",30,"Cleveland","6","10","10",40
"404","413",1,"Cleveland","6","14","10",0
"404","414",1,"Cleveland","6","14","10",30
"404","415",1,"Cleveland","6","14","10",10
"404","416",1,"Cleveland","6","14","10",40
"404","413",2,"Cleveland","6","14","10",10
"404","414",2,"Cleveland","6","14","10",10
"404","415",2,"Cleveland","6","14","10",20
"404","416",2,"Cleveland","6","14","10",0
"404","413",3,"Cleveland","6","14","10",0
"404","414",3,"Cleveland","6","14","10",0
"404","415",3,"Cleveland","6","14","10",0
"404","416",3,"Cleveland","6","14","10",10
"404","413",4,"Cleveland","6","14","10",0
"404","414",4,"Cleveland","6","14","10",10
"404","415",4,"Cleveland","6","14","10",0
"404","416",4,"Cleveland","6","14","10",10
"404","413",5,"Cleveland","6","14","10",0
"404","414",5,"Cleveland","6","14","10",0
"404","415",5,"Cleveland","6","14","10",0
"404","416",5,"Cleveland","6","14","10",10
"404","413",6,"Cleveland","6","14","10",0
"404","414",6,"Cleveland","6","14","10",0
"404","415",6,"Cleveland","6","14","10",0
"404","416",6,"Cleveland","6","14","10",0
"404","413",7,"Cleveland","6","14","10",0
"404","414",7,"Cleveland","6","14","10",0
"404","415",7,"Cleveland","6","14","10",0
"404","416",7,"Cleveland","6","14","10",10
"404","413",8,"Cleveland","6","14","10",0
"404","414",8,"Cleveland","6","14","10",0
"404","415",8,"Cleveland","6","14","10",0
"404","416",8,"Cleveland","6","14","10",0
"404","413",9,"Cleveland","6","14","10",0
"404","414",9,"Cleveland","6","14","10",0
"404","415",9,"Cleveland","6","14","10",0
"404","416",9,"Cleveland","6","14","10",0
"404","413",10,"Cleveland","6","14","10",0
"404","414",10,"Cleveland","6","14","10",0
"404","415",10,"Cleveland","6","14","10",0
"404","416",10,"Cleveland","6","14","10",0
"404","413",11,"Cleveland","6","14","10",10
"404","414",11,"Cleveland","6","14","10",10
"404","415",11,"Cleveland","6","14","10",20
"404","416",11,"Cleveland","6","14","10",10
"404","413",12,"Cleveland","6","14","10",20
"404","414",12,"Cleveland","6","14","10",20
"404","415",12,"Cleveland","6","14","10",10
"404","416",12,"Cleveland","6","14","10",40
"404","413",13,"Cleveland","6","14","10",10
"404","414",13,"Cleveland","6","14","10",20
"404","415",13,"Cleveland","6","14","10",40
"404","416",13,"Cleveland","6","14","10",20
"404","413",14,"Cleveland","6","14","10",20
"404","414",14,"Cleveland","6","14","10",20
"404","415",14,"Cleveland","6","14","10",20
"404","416",14,"Cleveland","6","14","10",20
"404","413",15,"Cleveland","6","14","10",20
"404","414",15,"Cleveland","6","14","10",20
"404","415",15,"Cleveland","6","14","10",30
"404","416",15,"Cleveland","6","14","10",30
"404","413",16,"Cleveland","6","14","10",30
"404","414",16,"Cleveland","6","14","10",30
"404","415",16,"Cleveland","6","14","10",30
"404","416",16,"Cleveland","6","14","10",30
"404","413",17,"Cleveland","6","14","10",40
"404","414",17,"Cleveland","6","14","10",40
"404","415",17,"Cleveland","6","14","10",40
"404","416",17,"Cleveland","6","14","10",40
"404","413",18,"Cleveland","6","14","10",40
"404","414",18,"Cleveland","6","14","10",40
"404","415",18,"Cleveland","6","14","10",40
"404","416",18,"Cleveland","6","14","10",40
"404","413",19,"Cleveland","6","14","10",0
"404","414",19,"Cleveland","6","14","10",40
"404","415",19,"Cleveland","6","14","10",40
"404","416",19,"Cleveland","6","14","10",40
"404","413",20,"Cleveland","6","14","10",40
"404","414",20,"Cleveland","6","14","10",40
"404","415",20,"Cleveland","6","14","10",0
"404","416",20,"Cleveland","6","14","10",40
"404","413",21,"Cleveland","6","14","10",10
"404","414",21,"Cleveland","6","14","10",20
"404","415",21,"Cleveland","6","14","10",10
"404","416",21,"Cleveland","6","14","10",0
"404","413",22,"Cleveland","6","14","10",20
"404","414",22,"Cleveland","6","14","10",20
"404","415",22,"Cleveland","6","14","10",10
"404","416",22,"Cleveland","6","14","10",10
"404","413",23,"Cleveland","6","14","10",20
"404","414",23,"Cleveland","6","14","10",20
"404","415",23,"Cleveland","6","14","10",20
"404","416",23,"Cleveland","6","14","10",20
"404","413",24,"Cleveland","6","14","10",30
"404","414",24,"Cleveland","6","14","10",30
"404","415",24,"Cleveland","6","14","10",30
"404","416",24,"Cleveland","6","14","10",30
"404","413",25,"Cleveland","6","14","10",40
"404","414",25,"Cleveland","6","14","10",40
"404","415",25,"Cleveland","6","14","10",40
"404","416",25,"Cleveland","6","14","10",40
"404","413",26,"Cleveland","6","14","10",40
"404","414",26,"Cleveland","6","14","10",40
"404","415",26,"Cleveland","6","14","10",40
"404","416",26,"Cleveland","6","14","10",40
"404","413",27,"Cleveland","6","14","10",40
"404","414",27,"Cleveland","6","14","10",40
"404","415",27,"Cleveland","6","14","10",40
"404","416",27,"Cleveland","6","14","10",40
"404","413",28,"Cleveland","6","14","10",40
"404","414",28,"Cleveland","6","14","10",40
"404","415",28,"Cleveland","6","14","10",40
"404","416",28,"Cleveland","6","14","10",40
"404","413",29,"Cleveland","6","14","10",40
"404","414",29,"Cleveland","6","14","10",40
"404","415",29,"Cleveland","6","14","10",40
"404","416",29,"Cleveland","6","14","10",40
"404","413",30,"Cleveland","6","14","10",40
"404","414",30,"Cleveland","6","14","10",40
"404","415",30,"Cleveland","6","14","10",40
"404","416",30,"Cleveland","6","14","10",40
"405","417",1,"Cleveland","6","14","14",30
"405","418",1,"Cleveland","6","14","14",0
"405","419",1,"Cleveland","6","14","14",0
"405","420",1,"Cleveland","6","14","14",10
"405","417",2,"Cleveland","6","14","14",0
"405","418",2,"Cleveland","6","14","14",0
"405","419",2,"Cleveland","6","14","14",0
"405","420",2,"Cleveland","6","14","14",0
"405","417",3,"Cleveland","6","14","14",0
"405","418",3,"Cleveland","6","14","14",0
"405","419",3,"Cleveland","6","14","14",0
"405","420",3,"Cleveland","6","14","14",10
"405","417",4,"Cleveland","6","14","14",0
"405","418",4,"Cleveland","6","14","14",0
"405","419",4,"Cleveland","6","14","14",0
"405","420",4,"Cleveland","6","14","14",0
"405","417",5,"Cleveland","6","14","14",0
"405","418",5,"Cleveland","6","14","14",0
"405","419",5,"Cleveland","6","14","14",0
"405","420",5,"Cleveland","6","14","14",0
"405","417",6,"Cleveland","6","14","14",0
"405","418",6,"Cleveland","6","14","14",0
"405","419",6,"Cleveland","6","14","14",0
"405","420",6,"Cleveland","6","14","14",0
"405","417",7,"Cleveland","6","14","14",0
"405","418",7,"Cleveland","6","14","14",0
"405","419",7,"Cleveland","6","14","14",0
"405","420",7,"Cleveland","6","14","14",0
"405","417",8,"Cleveland","6","14","14",0
"405","418",8,"Cleveland","6","14","14",0
"405","419",8,"Cleveland","6","14","14",0
"405","420",8,"Cleveland","6","14","14",0
"405","417",9,"Cleveland","6","14","14",0
"405","418",9,"Cleveland","6","14","14",0
"405","419",9,"Cleveland","6","14","14",0
"405","420",9,"Cleveland","6","14","14",0
"405","417",10,"Cleveland","6","14","14",0
"405","418",10,"Cleveland","6","14","14",0
"405","419",10,"Cleveland","6","14","14",0
"405","420",10,"Cleveland","6","14","14",0
"405","417",11,"Cleveland","6","14","14",0
"405","418",11,"Cleveland","6","14","14",40
"405","419",11,"Cleveland","6","14","14",40
"405","420",11,"Cleveland","6","14","14",40
"405","417",12,"Cleveland","6","14","14",40
"405","418",12,"Cleveland","6","14","14",30
"405","419",12,"Cleveland","6","14","14",40
"405","420",12,"Cleveland","6","14","14",40
"405","417",13,"Cleveland","6","14","14",40
"405","418",13,"Cleveland","6","14","14",40
"405","419",13,"Cleveland","6","14","14",40
"405","420",13,"Cleveland","6","14","14",40
"405","417",14,"Cleveland","6","14","14",40
"405","418",14,"Cleveland","6","14","14",40
"405","419",14,"Cleveland","6","14","14",40
"405","420",14,"Cleveland","6","14","14",40
"405","417",15,"Cleveland","6","14","14",40
"405","418",15,"Cleveland","6","14","14",40
"405","419",15,"Cleveland","6","14","14",40
"405","420",15,"Cleveland","6","14","14",40
"405","417",16,"Cleveland","6","14","14",40
"405","418",16,"Cleveland","6","14","14",40
"405","419",16,"Cleveland","6","14","14",40
"405","420",16,"Cleveland","6","14","14",40
"405","417",17,"Cleveland","6","14","14",40
"405","418",17,"Cleveland","6","14","14",40
"405","419",17,"Cleveland","6","14","14",40
"405","420",17,"Cleveland","6","14","14",40
"405","417",18,"Cleveland","6","14","14",40
"405","418",18,"Cleveland","6","14","14",40
"405","419",18,"Cleveland","6","14","14",40
"405","420",18,"Cleveland","6","14","14",40
"405","417",19,"Cleveland","6","14","14",40
"405","418",19,"Cleveland","6","14","14",40
"405","419",19,"Cleveland","6","14","14",40
"405","420",19,"Cleveland","6","14","14",40
"405","417",20,"Cleveland","6","14","14",40
"405","418",20,"Cleveland","6","14","14",40
"405","419",20,"Cleveland","6","14","14",40
"405","420",20,"Cleveland","6","14","14",40
"405","417",21,"Cleveland","6","14","14",40
"405","418",21,"Cleveland","6","14","14",40
"405","419",21,"Cleveland","6","14","14",40
"405","420",21,"Cleveland","6","14","14",40
"405","417",22,"Cleveland","6","14","14",40
"405","418",22,"Cleveland","6","14","14",40
"405","419",22,"Cleveland","6","14","14",40
"405","420",22,"Cleveland","6","14","14",40
"405","417",23,"Cleveland","6","14","14",40
"405","418",23,"Cleveland","6","14","14",40
"405","419",23,"Cleveland","6","14","14",40
"405","420",23,"Cleveland","6","14","14",40
"405","417",24,"Cleveland","6","14","14",40
"405","418",24,"Cleveland","6","14","14",40
"405","419",24,"Cleveland","6","14","14",40
"405","420",24,"Cleveland","6","14","14",40
"405","417",25,"Cleveland","6","14","14",40
"405","418",25,"Cleveland","6","14","14",40
"405","419",25,"Cleveland","6","14","14",40
"405","420",25,"Cleveland","6","14","14",40
"405","417",26,"Cleveland","6","14","14",40
"405","418",26,"Cleveland","6","14","14",40
"405","419",26,"Cleveland","6","14","14",40
"405","420",26,"Cleveland","6","14","14",40
"405","417",27,"Cleveland","6","14","14",40
"405","418",27,"Cleveland","6","14","14",40
"405","419",27,"Cleveland","6","14","14",40
"405","420",27,"Cleveland","6","14","14",40
"405","417",28,"Cleveland","6","14","14",40
"405","418",28,"Cleveland","6","14","14",40
"405","419",28,"Cleveland","6","14","14",40
"405","420",28,"Cleveland","6","14","14",40
"405","417",29,"Cleveland","6","14","14",40
"405","418",29,"Cleveland","6","14","14",40
"405","419",29,"Cleveland","6","14","14",40
"405","420",29,"Cleveland","6","14","14",40
"405","417",30,"Cleveland","6","14","14",40
"405","418",30,"Cleveland","6","14","14",40
"405","419",30,"Cleveland","6","14","14",40
"405","420",30,"Cleveland","6","14","14",40
"406","421",1,"Cleveland","6","14","6",10
"406","422",1,"Cleveland","6","14","6",40
"406","423",1,"Cleveland","6","14","6",30
"406","424",1,"Cleveland","6","14","6",40
"406","421",2,"Cleveland","6","14","6",20
"406","422",2,"Cleveland","6","14","6",40
"406","423",2,"Cleveland","6","14","6",20
"406","424",2,"Cleveland","6","14","6",30
"406","421",3,"Cleveland","6","14","6",40
"406","422",3,"Cleveland","6","14","6",40
"406","423",3,"Cleveland","6","14","6",30
"406","424",3,"Cleveland","6","14","6",10
"406","421",4,"Cleveland","6","14","6",30
"406","422",4,"Cleveland","6","14","6",40
"406","423",4,"Cleveland","6","14","6",10
"406","424",4,"Cleveland","6","14","6",10
"406","421",5,"Cleveland","6","14","6",10
"406","422",5,"Cleveland","6","14","6",20
"406","423",5,"Cleveland","6","14","6",0
"406","424",5,"Cleveland","6","14","6",30
"406","421",6,"Cleveland","6","14","6",0
"406","422",6,"Cleveland","6","14","6",20
"406","423",6,"Cleveland","6","14","6",20
"406","424",6,"Cleveland","6","14","6",0
"406","421",7,"Cleveland","6","14","6",0
"406","422",7,"Cleveland","6","14","6",0
"406","423",7,"Cleveland","6","14","6",20
"406","424",7,"Cleveland","6","14","6",10
"406","421",8,"Cleveland","6","14","6",0
"406","422",8,"Cleveland","6","14","6",0
"406","423",8,"Cleveland","6","14","6",30
"406","424",8,"Cleveland","6","14","6",0
"406","421",9,"Cleveland","6","14","6",0
"406","422",9,"Cleveland","6","14","6",0
"406","423",9,"Cleveland","6","14","6",0
"406","424",9,"Cleveland","6","14","6",10
"406","421",10,"Cleveland","6","14","6",0
"406","422",10,"Cleveland","6","14","6",0
"406","423",10,"Cleveland","6","14","6",0
"406","424",10,"Cleveland","6","14","6",0
"406","421",11,"Cleveland","6","14","6",40
"406","422",11,"Cleveland","6","14","6",40
"406","423",11,"Cleveland","6","14","6",0
"406","424",11,"Cleveland","6","14","6",20
"406","421",12,"Cleveland","6","14","6",40
"406","422",12,"Cleveland","6","14","6",20
"406","423",12,"Cleveland","6","14","6",20
"406","424",12,"Cleveland","6","14","6",40
"406","421",13,"Cleveland","6","14","6",40
"406","422",13,"Cleveland","6","14","6",40
"406","423",13,"Cleveland","6","14","6",30
"406","424",13,"Cleveland","6","14","6",10
"406","421",14,"Cleveland","6","14","6",40
