"id","year","country","indusid","importid","lrex","lrfdi","lgdt","lsimi","lrk","lrh","lrl","ldist","lkldist","lkgdt"
"1-2",1998,"us",2,1,9.549131,8.997643,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-2",1999,"us",2,1,10.35982,9.018938,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"1-3",1989,"us",3,1,8.291722,7.741099,27.39172,-0.8217111,-0.48259,-1.514944,0.4995219,7.559548,-7.424322,13.21897
"1-3",1990,"us",3,1,8.709663,7.951207,27.40435,-0.8112386,-0.481769,-1.526354,0.4982678,7.559548,-7.408636,13.20257
"1-3",1991,"us",3,1,9.856747,7.981733,27.43013,-0.7717743,-0.4777223,-1.506072,0.5025283,7.559548,-7.410252,13.10398
"1-3",1992,"us",3,1,9.856747,7.965546,27.44324,-0.7687534,-0.4729931,-1.359904,0.5058399,7.559548,-7.399535,12.98046
"1-3",1993,"us",3,1,9.856747,7.924434,27.46319,-0.770839,-0.4664921,-1.30238,0.5116327,7.559548,-7.394182,12.81136
"1-3",1994,"us",3,1,8.934627,7.704812,27.50373,-0.7751783,-0.4634577,-1.267242,0.5165587,7.559548,-7.408482,12.74682
"1-3",1995,"us",3,1,10.26052,7.984122,27.53065,-0.7752604,-0.4548637,-1.211066,0.5253446,7.559548,-7.409932,12.5227
"1-3",1996,"us",3,1,10.26052,8.423322,27.55265,-0.7700476,-0.4458345,-1.153308,0.5269018,7.559548,-7.353447,12.28392
"1-3",1997,"us",3,1,10.26052,8.102283,27.59175,-0.77297,-0.4476942,-1.095314,0.5306107,7.559548,-7.395543,12.35266
"1-3",1998,"us",3,1,9.295711,8.016648,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-3",1999,"us",3,1,10.08014,8.076826,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"1-4",1989,"us",4,1,9.130854,7.913887,27.39172,-0.8217111,-0.48259,-1.514944,0.4995219,7.559548,-7.424322,13.21897
"1-4",1990,"us",4,1,11.18192,8.00169,27.40435,-0.8112386,-0.481769,-1.526354,0.4982678,7.559548,-7.408636,13.20257
"1-4",1991,"us",4,1,11.18192,7.790282,27.43013,-0.7717743,-0.4777223,-1.506072,0.5025283,7.559548,-7.410252,13.10398
"1-4",1992,"us",4,1,11.18192,7.615298,27.44324,-0.7687534,-0.4729931,-1.359904,0.5058399,7.559548,-7.399535,12.98046
"1-4",1993,"us",4,1,11.18192,7.556428,27.46319,-0.770839,-0.4664921,-1.30238,0.5116327,7.559548,-7.394182,12.81136
"1-4",1994,"us",4,1,11.18192,7.634337,27.50373,-0.7751783,-0.4634577,-1.267242,0.5165587,7.559548,-7.408482,12.74682
"1-4",1995,"us",4,1,11.0088,7.816417,27.53065,-0.7752604,-0.4548637,-1.211066,0.5253446,7.559548,-7.409932,12.5227
"1-4",1996,"us",4,1,11.0088,8.071531,27.55265,-0.7700476,-0.4458345,-1.153308,0.5269018,7.559548,-7.353447,12.28392
"1-4",1997,"us",4,1,11.0088,7.954021,27.59175,-0.77297,-0.4476942,-1.095314,0.5306107,7.559548,-7.395543,12.35266
"1-4",1998,"us",4,1,11.13112,7.937375,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-4",1999,"us",4,1,11.13112,8.012018,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"1-5",1989,"us",5,1,8.389609,7.511525,27.39172,-0.8217111,-0.48259,-1.514944,0.4995219,7.559548,-7.424322,13.21897
"1-5",1990,"us",5,1,10.6159,7.521318,27.40435,-0.8112386,-0.481769,-1.526354,0.4982678,7.559548,-7.408636,13.20257
"1-5",1991,"us",5,1,10.6159,7.661998,27.43013,-0.7717743,-0.4777223,-1.506072,0.5025283,7.559548,-7.410252,13.10398
"1-5",1992,"us",5,1,10.6159,7.491645,27.44324,-0.7687534,-0.4729931,-1.359904,0.5058399,7.559548,-7.399535,12.98046
"1-5",1993,"us",5,1,10.6159,7.445417,27.46319,-0.770839,-0.4664921,-1.30238,0.5116327,7.559548,-7.394182,12.81136
"1-5",1994,"us",5,1,10.6159,7.018402,27.50373,-0.7751783,-0.4634577,-1.267242,0.5165587,7.559548,-7.408482,12.74682
"1-5",1995,"us",5,1,10.50304,7.167038,27.53065,-0.7752604,-0.4548637,-1.211066,0.5253446,7.559548,-7.409932,12.5227
"1-5",1996,"us",5,1,10.50304,7.495542,27.55265,-0.7700476,-0.4458345,-1.153308,0.5269018,7.559548,-7.353447,12.28392
"1-5",1997,"us",5,1,10.50304,7.579679,27.59175,-0.77297,-0.4476942,-1.095314,0.5306107,7.559548,-7.395543,12.35266
"1-5",1998,"us",5,1,10.6965,7.669028,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-5",1999,"us",5,1,10.6965,7.813996,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"1-6",1990,"us",6,1,11.72962,8.853665,27.40435,-0.8112386,-0.481769,-1.526354,0.4982678,7.559548,-7.408636,13.20257
"1-6",1991,"us",6,1,11.72962,8.792702,27.43013,-0.7717743,-0.4777223,-1.506072,0.5025283,7.559548,-7.410252,13.10398
"1-6",1992,"us",6,1,11.72962,8.907883,27.44324,-0.7687534,-0.4729931,-1.359904,0.5058399,7.559548,-7.399535,12.98046
"1-6",1993,"us",6,1,11.72962,8.989819,27.46319,-0.770839,-0.4664921,-1.30238,0.5116327,7.559548,-7.394182,12.81136
"1-6",1994,"us",6,1,11.72962,9.145695,27.50373,-0.7751783,-0.4634577,-1.267242,0.5165587,7.559548,-7.408482,12.74682
"1-6",1995,"us",6,1,11.55133,9.351319,27.53065,-0.7752604,-0.4548637,-1.211066,0.5253446,7.559548,-7.409932,12.5227
"1-6",1996,"us",6,1,11.55133,9.246286,27.55265,-0.7700476,-0.4458345,-1.153308,0.5269018,7.559548,-7.353447,12.28392
"1-6",1997,"us",6,1,11.55133,9.448648,27.59175,-0.77297,-0.4476942,-1.095314,0.5306107,7.559548,-7.395543,12.35266
"1-6",1998,"us",6,1,11.74937,9.150803,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-6",1999,"us",6,1,11.74937,9.111293,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"1-7",1990,"us",7,1,11.55867,9.21124,27.40435,-0.8112386,-0.481769,-1.526354,0.4982678,7.559548,-7.408636,13.20257
"1-7",1991,"us",7,1,11.55867,9.196445,27.43013,-0.7717743,-0.4777223,-1.506072,0.5025283,7.559548,-7.410252,13.10398
"1-7",1992,"us",7,1,11.55867,9.167433,27.44324,-0.7687534,-0.4729931,-1.359904,0.5058399,7.559548,-7.399535,12.98046
"1-7",1993,"us",7,1,11.55867,9.170872,27.46319,-0.770839,-0.4664921,-1.30238,0.5116327,7.559548,-7.394182,12.81136
"1-7",1994,"us",7,1,11.55867,9.148996,27.50373,-0.7751783,-0.4634577,-1.267242,0.5165587,7.559548,-7.408482,12.74682
"1-7",1995,"us",7,1,11.55867,9.253783,27.53065,-0.7752604,-0.4548637,-1.211066,0.5253446,7.559548,-7.409932,12.5227
"1-7",1996,"us",7,1,11.734,9.311181,27.55265,-0.7700476,-0.4458345,-1.153308,0.5269018,7.559548,-7.353447,12.28392
"1-7",1997,"us",7,1,11.734,9.328835,27.59175,-0.77297,-0.4476942,-1.095314,0.5306107,7.559548,-7.395543,12.35266
"1-7",1998,"us",7,1,11.734,9.214532,27.61901,-0.7770438,-0.4512249,-1.03858,0.5360818,7.559548,-7.463593,12.46238
"1-7",1999,"us",7,1,11.734,9.386895,27.65638,-0.7831538,-0.4630021,-0.9829781,0.54195,7.559548,-7.596984,12.80496
"10-1",1989,"us",1,10,5.53418,6.025866,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-1",1990,"us",1,10,5.383118,6.496775,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-1",1991,"us",1,10,5.31763,6.559615,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-1",1992,"us",1,10,5.425831,6.529419,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-1",1993,"us",1,10,5.346631,6.504288,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-1",1994,"us",1,10,5.324472,6.588926,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-1",1995,"us",1,10,5.551796,7.159292,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-1",1996,"us",1,10,5.719656,7.251345,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-1",1997,"us",1,10,5.858219,6.765039,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-1",1998,"us",1,10,5.740757,6.684612,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-1",1999,"us",1,10,5.27146,6.927558,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-2",1989,"us",2,10,6.80017,7.488853,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-2",1990,"us",2,10,6.966024,7.653969,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-2",1991,"us",2,10,8.162915,7.803027,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-2",1992,"us",2,10,8.162915,7.845025,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-2",1993,"us",2,10,8.162915,7.787382,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-2",1994,"us",2,10,6.907955,8.063063,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-2",1995,"us",2,10,8.291045,7.861727,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-2",1996,"us",2,10,8.291045,7.955776,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-2",1997,"us",2,10,8.291045,7.803027,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-2",1998,"us",2,10,7.250919,8.009695,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-2",1999,"us",2,10,8.137863,8.120886,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-3",1989,"us",3,10,5.771753,5.446737,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-3",1990,"us",3,10,5.709433,5.57973,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-3",1991,"us",3,10,6.47049,5.541264,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-3",1992,"us",3,10,6.47049,5.365976,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-3",1993,"us",3,10,6.47049,5.267858,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-3",1994,"us",3,10,5.182907,5.342334,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-3",1995,"us",3,10,6.817612,5.525453,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-3",1996,"us",3,10,6.817612,5.680172,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-3",1997,"us",3,10,6.817612,5.602119,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-3",1998,"us",3,10,5.642616,4.663439,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-3",1999,"us",3,10,6.287673,4.59512,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-4",1989,"us",4,10,7.185993,7.881938,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-4",1990,"us",4,10,8.757768,8.217169,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-4",1991,"us",4,10,8.757768,8.170468,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-4",1992,"us",4,10,8.757768,7.737616,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-4",1993,"us",4,10,8.757768,7.578657,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-4",1994,"us",4,10,8.757768,7.979339,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-4",1995,"us",4,10,8.36932,8.048469,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-4",1996,"us",4,10,8.36932,7.805882,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-4",1997,"us",4,10,8.36932,7.730175,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-4",1998,"us",4,10,8.518192,6.852242,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-4",1999,"us",4,10,8.518192,6.80017,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-5",1989,"us",5,10,6.254982,6.120297,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-5",1990,"us",5,10,8.060729,6.317165,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-5",1991,"us",5,10,8.060729,5.916202,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-5",1992,"us",5,10,8.060729,5.846439,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-5",1993,"us",5,10,8.060729,6.410175,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-5",1994,"us",5,10,8.060729,6.391917,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-5",1995,"us",5,10,7.74764,7.363914,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-5",1996,"us",5,10,7.74764,7.094235,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-5",1997,"us",5,10,7.74764,7.072422,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-5",1998,"us",5,10,7.94005,6.594413,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-5",1999,"us",5,10,7.94005,7.062191,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-6",1989,"us",6,10,6.634765,5.609472,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-6",1990,"us",6,10,8.571568,5.81413,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-6",1991,"us",6,10,8.571568,5.780744,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-6",1992,"us",6,10,8.571568,5.446737,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-6",1993,"us",6,10,8.571568,5.123964,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-6",1994,"us",6,10,8.571568,5.902633,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-6",1995,"us",6,10,8.076142,5.955837,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-6",1996,"us",6,10,8.076142,6.148468,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-6",1997,"us",6,10,8.076142,6.893656,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-6",1998,"us",6,10,8.140141,6.401917,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-6",1999,"us",6,10,8.140141,6.602588,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"10-7",1989,"us",7,10,9.408305,7.100852,27.86767,-1.129227,-1.339761,-0.4208309,-0.0194649,8.649085,-11.41935,37.33601
"10-7",1990,"us",7,10,9.408305,7.271704,27.89001,-1.121114,-1.326742,-0.4444962,-0.007926,8.649085,-11.40655,37.00285
"10-7",1991,"us",7,10,9.408305,7.358831,27.92436,-1.065725,-1.316629,-0.4604986,0.0047351,8.649085,-11.42859,36.76603
"10-7",1992,"us",7,10,9.408305,7.280697,27.93473,-1.05873,-1.306493,-0.4771361,0.0156894,8.649085,-11.43567,36.49653
"10-7",1993,"us",7,10,9.408305,7.221836,27.93126,-1.045577,-1.287956,-0.5056112,0.0222008,8.649085,-11.33166,35.97423
"10-7",1994,"us",7,10,9.408305,7.407318,27.95508,-1.04085,-1.267587,-0.5033405,0.0328144,8.649085,-11.24729,35.43551
"10-7",1995,"us",7,10,9.408305,7.531552,27.98343,-1.04198,-1.249848,-0.4807917,0.0416017,8.649085,-11.16985,34.97501
"10-7",1996,"us",7,10,9.212548,7.426549,27.99964,-1.029503,-1.230363,-0.5434956,0.0523614,8.649085,-11.09439,34.44972
"10-7",1997,"us",7,10,9.212548,7.584773,28.02098,-1.021888,-1.209882,-0.5966086,0.0660226,8.649085,-11.03541,33.9021
"10-7",1998,"us",7,10,9.212548,7.524561,28.03683,-1.020434,-1.193612,-0.6432753,0.0786035,8.649085,-11.0035,33.4651
"10-7",1999,"us",7,10,9.212548,7.622175,28.05325,-1.015388,-1.181482,-0.6846518,0.0911305,8.649085,-11.00693,33.14441
"104-1",1995,"us",1,104,2.322388,2.944439,26.56175,-2.309516,2.680739,0.6990461,2.065466,8.690856,5.347249,71.20512
"104-1",1996,"us",1,104,2.219203,3.091043,26.59761,-2.279001,2.692874,0.6871263,2.056284,8.690856,5.532512,71.62402
"104-1",1997,"us",1,104,3.303217,3.218876,26.63105,-2.260596,2.698691,0.6777552,2.045524,8.690856,5.676582,71.86898
"104-1",1998,"us",1,104,3.370738,3.295837,26.6506,-2.2352,2.701576,0.6691751,2.035729,8.690856,5.786785,71.99864
"104-1",1999,"us",1,104,3.091043,3.433987,26.67646,-2.202593,2.697805,0.6612908,2.028095,8.690856,5.820359,71.9679
"104-4",1989,"us",4,104,3.034953,0.6931472,26.3241,-2.337255,2.648664,0.9034534,2.142205,8.690856,4.401568,69.72371
"104-4",1990,"us",4,104,5.345201,1.098612,26.3596,-2.29849,2.668359,0.8842936,2.134429,8.690856,4.640309,70.33685
"104-4",1991,"us",4,104,5.345201,1.386294,26.4662,-2.363113,2.683571,0.8310174,2.115705,8.690856,4.935246,71.02393
"106-1",1990,"us",1,106,0.1823216,1.609438,26.31433,-4.008619,2.628086,1.337961,3.25859,9.052275,-5.707497,69.15633
"106-1",1991,"us",1,106,-0.356675,1.609438,26.42386,-4.093684,2.722622,1.296775,3.250021,9.052275,-4.774161,71.94221
"106-1",1994,"us",1,106,-1.203973,0,26.48879,-4.198821,2.961137,1.183542,3.222128,9.052275,-2.362559,78.43694
"107-1",1991,"us",1,107,-1.609438,1.609438,26.42787,-3.711617,4.411295,2.217312,2.013442,9.17654,22.004,116.5811
"107-1",1994,"us",1,107,-1.609438,0,26.49237,-3.817549,4.543888,2.308469,1.971028,9.17654,23.60995,120.3784
"107-1",1997,"us",1,107,-1.609438,0,26.58521,-3.839135,4.664982,2.370423,1.92861,9.17654,25.11042,124.0195
"107-1",1998,"us",1,107,-2.302585,0,26.60277,-3.875268,4.693395,2.390617,1.916525,9.17654,25.48206,124.8573
"107-2",1994,"us",2,107,-0.356675,1.609438,26.49237,-3.817549,4.543888,2.308469,1.971028,9.17654,23.60995,120.3784
"107-2",1995,"us",2,107,2.04122,1.609438,26.51855,-3.868422,4.585303,2.327902,1.95867,9.17654,24.10341,121.5956
"107-2",1996,"us",2,107,2.04122,1.791759,26.5529,-3.839269,4.629292,2.349011,1.944174,9.17654,24.64009,122.9211
"107-2",1997,"us",2,107,2.04122,1.791759,26.58521,-3.839135,4.664982,2.370423,1.92861,9.17654,25.11042,124.0195
"107-2",1998,"us",2,107,-0.5108256,1.94591,26.60277,-3.875268,4.693395,2.390617,1.916525,9.17654,25.48206,124.8573
"107-2",1999,"us",2,107,1.163151,1.94591,26.6265,-3.874897,4.715528,2.409699,1.905519,9.17654,25.78617,125.558
"107-3",1989,"us",3,107,-0.9162907,1.386294,26.28631,-3.566854,4.283888,2.181859,2.037327,9.17654,20.61566,112.6076
"107-3",1994,"us",3,107,-2.302585,0,26.49237,-3.817549,4.543888,2.308469,1.971028,9.17654,23.60995,120.3784
"107-3",1995,"us",3,107,0.6418539,0.6931472,26.51855,-3.868422,4.585303,2.327902,1.95867,9.17654,24.10341,121.5956
"107-3",1996,"us",3,107,0.6418539,0.6931472,26.5529,-3.839269,4.629292,2.349011,1.944174,9.17654,24.64009,122.9211
"107-3",1997,"us",3,107,0.6418539,1.098612,26.58521,-3.839135,4.664982,2.370423,1.92861,9.17654,25.11042,124.0195
"107-3",1998,"us",3,107,-2.302585,1.098612,26.60277,-3.875268,4.693395,2.390617,1.916525,9.17654,25.48206,124.8573
"107-7",1994,"us",7,107,4.12552,0,26.49237,-3.817549,4.543888,2.308469,1.971028,9.17654,23.60995,120.3784
"107-7",1996,"us",7,107,3.471967,0,26.5529,-3.839269,4.629292,2.349011,1.944174,9.17654,24.64009,122.9211
"107-7",1997,"us",7,107,3.471967,0.6931472,26.58521,-3.839135,4.664982,2.370423,1.92861,9.17654,25.11042,124.0195
"107-7",1998,"us",7,107,3.471967,0.6931472,26.60277,-3.875268,4.693395,2.390617,1.916525,9.17654,25.48206,124.8573
"107-7",1999,"us",7,107,3.471967,0.6931472,26.6265,-3.874897,4.715528,2.409699,1.905519,9.17654,25.78617,125.558
"108-1",1996,"us",1,108,-1.609438,2.995732,26.56501,-3.111982,3.877537,1.417452,1.640391,9.200365,20.58256,103.0068
"108-1",1997,"us",1,108,-0.9162907,2.833213,26.59722,-3.116245,3.903208,1.442876,1.636623,9.200365,20.85341,103.8145
"108-1",1998,"us",1,108,-1.609438,2.397895,26.61559,-3.09887,3.921548,1.466947,1.633528,9.200365,21.05062,104.3743
"108-2",1995,"us",2,108,3.532226,1.791759,26.52958,-3.17192,3.855995,1.392193,1.645076,9.200365,20.34126,102.2979
"108-2",1997,"us",2,108,3.532226,2.079442,26.59722,-3.116245,3.903208,1.442876,1.636623,9.200365,20.85341,103.8145
"108-2",1998,"us",2,108,2.163323,2.197225,26.61559,-3.09887,3.921548,1.466947,1.633528,9.200365,21.05062,104.3743
"108-2",1999,"us",2,108,2.163323,2.302585,26.63879,-3.120981,3.942742,1.489779,1.631109,9.200365,21.26787,105.0299
"108-3",1990,"us",3,108,2.98e-08,1.098612,26.33,-3.03803,4.018658,1.375701,1.677124,9.200365,21.54296,105.8113
"108-3",1991,"us",3,108,0.5877867,1.386294,26.43934,-3.075871,3.969887,1.40402,1.66767,9.200365,21.18123,104.9612
"108-3",1992,"us",3,108,0.5877867,1.386294,26.45708,-3.178818,3.94096,1.292883,1.661521,9.200365,20.97167,104.2663
"108-3",1993,"us",3,108,0.5877867,1.386294,26.47235,-3.170234,3.90784,1.398981,1.65396,9.200365,20.73652,103.4497
"108-3",1994,"us",3,108,0.1823215,0.6931472,26.50337,-3.148741,3.879315,1.40021,1.649642,9.200365,20.5138,102.8149
"108-3",1995,"us",3,108,1.064711,1.098612,26.52958,-3.17192,3.855995,1.392193,1.645076,9.200365,20.34126,102.2979
"108-3",1996,"us",3,108,1.064711,1.098612,26.56501,-3.111982,3.877537,1.417452,1.640391,9.200365,20.58256,103.0068
"108-3",1997,"us",3,108,1.064711,1.386294,26.59722,-3.116245,3.903208,1.442876,1.636623,9.200365,20.85341,103.8145
"108-3",1998,"us",3,108,1.49e-08,1.386294,26.61559,-3.09887,3.921548,1.466947,1.633528,9.200365,21.05062,104.3743
"108-4",1995,"us",4,108,4.592085,0,26.52958,-3.17192,3.855995,1.392193,1.645076,9.200365,20.34126,102.2979
"108-4",1996,"us",4,108,4.592085,0,26.56501,-3.111982,3.877537,1.417452,1.640391,9.200365,20.58256,103.0068
"108-4",1997,"us",4,108,4.592085,0.6931472,26.59722,-3.116245,3.903208,1.442876,1.636623,9.200365,20.85341,103.8145
"108-4",1998,"us",4,108,4.01458,0.6931472,26.61559,-3.09887,3.921548,1.466947,1.633528,9.200365,21.05062,104.3743
"108-4",1999,"us",4,108,4.01458,1.098612,26.63879,-3.120981,3.942742,1.489779,1.631109,9.200365,21.26787,105.0299
"108-7",1990,"us",7,108,3.848018,3.135494,26.33,-3.03803,4.018658,1.375701,1.677124,9.200365,21.54296,105.8113
"108-7",1991,"us",7,108,3.848018,3.178054,26.43934,-3.075871,3.969887,1.40402,1.66767,9.200365,21.18123,104.9612
"108-7",1992,"us",7,108,3.848018,3.401197,26.45708,-3.178818,3.94096,1.292883,1.661521,9.200365,20.97167,104.2663
